,S010_007,S011_007,S014_007,S022_007,S026_007,S032_007,S034_007,S035_007,S037_007,S042_007,S044_007,S045_007,S050_007,S051_007,S052_007,S053_007,S055_007,S056_007,S057_007,S058_007,S059_007,S060_007,S061_007,S062_007,S063_007,S064_007,S065_007,S066_007,S067_007,S068_007,S069_007,S070_007,S071_007,S073_007,S074_007,S075_007,S076_007,S077_007,S078_007,S079_007,S080_007,S081_007,S082_007,S084_007,S085_007,S086_007,S087_007,S088_007,S089_007,S090_007,S092_007,S094_007,S095_007,S097_007,S099_007,S100_007,S101_007,S102_007,S103_007,S105_007,S106_007,S107_007,S110_007,S111_007,S113_007,S114_007,S116_007,S117_007,S119_007,S121_007,S122_007,S124_007
S059_007,0.9998808748169535,0.9998905327875299,0.9998832247391892,0.9998347064256908,0.9998363563279025,0.9997737557199734,0.9998707000375712,0.9998764166593719,0.999732252862753,0.9998187122475807,0.9999110190362525,0.9998374370832729,0.9995197626919825,0.9994372397276904,0.9998378576226605,0.9997825288856874,0.9993109089520202,0.9994297844197236,0.9997548433163186,0.9994749279890692,1.0,0.9995700584661908,0.9999624882835553,0.9998779208343463,0.9995421660366117,0.9997586156337521,0.9998166370964421,0.9998389921396666,0.9992552154185819,0.9998969099572841,0.9998024572751538,0.9999242939874119,0.9997596578092315,0.9999164642294585,0.9999623112789426,0.9994432004580804,0.9996880283021571,0.9999158855722934,0.9998825026941052,0.9997522627947527,0.999639656958163,0.9997091874400886,0.9994704191221748,0.9998719303604874,0.9995822399659016,0.9998427956038664,0.9988765732236738,0.9995652614829136,0.9999278121542889,0.9999071153350466,0.999567285160617,0.9998562272978456,0.9998231304454575,0.9996216013476366,0.9995814535678214,0.9997799298177719,0.9998505489800145,0.9998869050003992,0.9998705853707663,0.9998729961095538,0.9996457792063664,0.9980345466784359,0.9991747447137795,0.9998859848541275,0.9997841185814395,0.9997060851077669,0.9997033740010627,0.9991650684371355,0.9992590973313576,0.9998175842021805,0.9997775961659499,0.999843807751336
S060_007,0.9992394145237172,0.9996690588506747,0.9993871799303179,0.999844536701895,0.9994590065458049,0.9998685962752527,0.9998384235128874,0.9997506909826818,0.9993631070408047,0.9998968778505752,0.9998308074665996,0.9998669936137825,0.9993320054112136,0.9990751623232506,0.9996195973243013,0.9997819344157417,0.9995636215570632,0.9991600505367854,0.9997540975417175,0.998519178209166,0.9995700584661908,1.0,0.9996353509620972,0.9995952503105933,0.9995372790799648,0.9995930629468825,0.9998813590915665,0.9999085310379053,0.9996674533524228,0.9996317286554566,0.9995569182255771,0.9997738077280205,0.9998182724966888,0.9996951149347497,0.9995638829796968,0.9987623942791741,0.9998181040873467,0.9998226603126973,0.9998481963118602,0.9998957582687317,0.9996451996207392,0.9999284329166116,0.9989182827016132,0.9997931745288635,0.9996988929528022,0.9998483880630361,0.9991818672078202,0.9995295528295899,0.9998162347774548,0.9998528190727145,0.9986618433043133,0.9995688110337234,0.9998818745382215,0.999823043392115,0.9991080215296788,0.9997904595899413,0.9990847124880076,0.9994045263462578,0.9998796654894875,0.9998937374186361,0.9996303985389537,0.9973310803509414,0.9988170124060677,0.9995990550788665,0.9996335877185425,0.9999304277037793,0.9992467382457773,0.9983076697067677,0.9981724651937666,0.9998799664436508,0.9994263678401955,0.999801015754804
S061_007,0.9998973629880085,0.9999297630993217,0.9998533069087925,0.9998546610940064,0.9997762755314131,0.9997846900507863,0.9998385882505809,0.9999253785009339,0.9997239068939051,0.999813211612168,0.9999058964207912,0.99981945115287,0.9996410373720904,0.9994936794912457,0.9997617490017845,0.9997536378674022,0.9992010755637459,0.9994615903772411,0.9997981699673678,0.9995272171895894,0.9999624882835553,0.9996353509620972,1.0,0.999898970741236,0.9993877152385274,0.9998378360343143,0.9997811641004899,0.9998770569809031,0.9993798573333893,0.9998664313887172,0.9998850666554666,0.9998738319473901,0.9997264411389262,0.9999742380918293,0.9999443593221172,0.9995697739864978,0.9996368782366435,0.9999049204087982,0.9998633614938404,0.9998254854154919,0.9996659995792603,0.9997169925200178,0.9995215703964933,0.9999231551118246,0.9994498785231767,0.9998264639851021,0.9990542774518966,0.9994906601600791,0.9999207173335568,0.999904733697936,0.9995291110388703,0.9998968751318784,0.9998466755064904,0.999557058869711,0.9996391034384973,0.9997791766911981,0.9998020573486849,0.99986504777947,0.9998511783615842,0.9998974901495139,0.9996317343843032,0.9982043469462938,0.9993305260421904,0.9998880940767855,0.9998368340802648,0.9997990950636481,0.99978915212569,0.9992026610593422,0.9992316476658354,0.9997776312773288,0.9998019827236803,0.9999025264634606
S062_007,0.9997880958723905,0.99994481342209,0.9998332445418621,0.999834541239086,0.9998387866295679,0.9998509198326057,0.9998544547584789,0.9999605459091748,0.9996774162219022,0.999735369039497,0.9999108917627517,0.9998131478516722,0.9998170463276063,0.9993131672256993,0.9998514495302463,0.9998097027192338,0.9989758171229308,0.9995042175309686,0.999944850975893,0.9993937155383802,0.9998779208343463,0.9995952503105933,0.999898970741236,1.0,0.9992924848521018,0.99989983127808,0.9997429025157167,0.9997603593559921,0.9995861348100118,0.9999203753822249,0.999885490979605,0.9998347948893587,0.9997649554716376,0.9999321680966612,0.9998038351770273,0.999311836722019,0.9995648001714752,0.9998892958343967,0.999798738378051,0.9997686509083783,0.9998981678991093,0.9995990057318468,0.9997069935935621,0.9999298037074354,0.9994701019576443,0.9998761249295767,0.9993108679009236,0.999569330517762,0.9997942234650248,0.9998223744629451,0.9997150405021806,0.9999250101632002,0.9998055822124651,0.9996314449783391,0.9998045294099489,0.9996010538277187,0.9998067227229743,0.9999328948450166,0.9998277142428585,0.9998549313011227,0.9997247094793359,0.9985719736305124,0.9996076121947229,0.9999869874841355,0.9999304952818128,0.9997540495216579,0.9998693895299442,0.9993661003291636,0.9993759632506258,0.9997896781518741,0.9998849551875638,0.9998553831843847
S063_007,0.9991314839179027,0.9992296987033223,0.9994299207914417,0.9996594044970464,0.999494618746325,0.9996223617758029,0.999646166529115,0.9993262614543442,0.999314879302971,0.9997552417878077,0.999585356054494,0.999664547692024,0.9987934202509755,0.9986238808533958,0.9995964009567475,0.9996918900526292,0.9996874148504189,0.998959880745228,0.9992993289705423,0.9983528427217055,0.9995421660366117,0.9995372790799648,0.9993877152385274,0.9992924848521018,1.0,0.9992721992661808,0.9998157923868853,0.999606176603761,0.9987325537092665,0.9993722894310386,0.9990250623736326,0.9996688227725672,0.9997629797998197,0.9992864490607286,0.9994227598827343,0.9986729188147885,0.9998633823922526,0.9996038498080642,0.9996323975719452,0.9993892987228958,0.9992351633131262,0.9997393348866185,0.9982876424532081,0.9993616125677267,0.9998954286348796,0.9996191091749329,0.9980866713492922,0.9996914666289213,0.9996923278076337,0.9997062517148052,0.9985954503646981,0.9991731549516382,0.9995495603830324,0.9997039380804993,0.9985403634069562,0.9996142084699362,0.9990421250531558,0.9991500493470131,0.9996979796459493,0.999588856967412,0.9993773521123127,0.9960722937197382,0.9979710164654849,0.999331246896013,0.9990900911901289,0.9994521820859945,0.9986961794417867,0.9977153191174335,0.9978906626406777,0.9997456499742325,0.998948052145171,0.9995529594765276
S064_007,0.9997553145245456,0.9998032245483873,0.9996986747876283,0.9998482144832861,0.9997641703900526,0.9998108598570487,0.9997395549336174,0.9998475328068163,0.999684276525486,0.9997208084542856,0.9998144480100084,0.9997584756150938,0.9998127205948916,0.9992547260795974,0.9997223298559489,0.9997181102365882,0.9989101178766167,0.9995450487275492,0.9998718590924381,0.9993915587245616,0.9997586156337521,0.9995930629468825,0.9998378360343143,0.99989983127808,0.9992721992661808,1.0,0.9997147243848241,0.999749303620039,0.999424560527593,0.9996834144183231,0.9997091000621058,0.9996767801193412,0.9997940461930193,0.9998506527295329,0.9996603431244407,0.9995161111117582,0.999594776182884,0.9998029684626505,0.9996924796617543,0.9996719588707522,0.9997683121105284,0.9996282737834412,0.9993648173317367,0.999810702179664,0.9994106988668513,0.9997620851576613,0.9990751688177546,0.9995963742978374,0.9997265941248422,0.9997630014984245,0.9995204915395851,0.9997653917693732,0.9997790687166495,0.9995600644744879,0.9995711452931567,0.9994767145440098,0.9996214954219164,0.9997181613720592,0.9997564114576795,0.999811268899601,0.9996472880661548,0.9980567269692648,0.9994221029705987,0.9998528449830923,0.9997503214858936,0.9997370608693886,0.9996837668241905,0.9989181159334634,0.9990341703645806,0.9997102973026969,0.9996216518452269,0.9999150128885431
S065_007,0.9995420862237577,0.9997529078342537,0.9996426580384566,0.9999431040835461,0.9997648195841535,0.999929742660491,0.9999477130118374,0.999804277741384,0.9996442180576803,0.999967532631946,0.9999359918218919,0.9999623135690628,0.9993556157450921,0.9992486807441346,0.9998630025200688,0.9999014945369954,0.999657406620419,0.9993936681705976,0.999795439276545,0.9989138630875604,0.9998166370964421,0.9998813590915665,0.9997811641004899,0.9997429025157167,0.9998157923868853,0.9997147243848241,1.0,0.9999358191341207,0.9994446084304577,0.9997698095910992,0.9995751197344219,0.9999210224812282,0.999967004375871,0.999774451690797,0.9997709249480737,0.9990291180218421,0.9999633389905417,0.9999432725632147,0.9999423581606659,0.9998335392960128,0.9996792752931264,0.9999586233382175,0.9990224149112373,0.9998156818500138,0.9999064747567157,0.9999237569105732,0.9988658879522108,0.9997833855256798,0.9999389474711091,0.999948467423397,0.9990680578518726,0.9996502225376014,0.999936153726163,0.9999086768850091,0.9992427183986313,0.9998440938563403,0.9994520267157552,0.9996272925968274,0.99997908778954,0.9999455018711455,0.9997677614227791,0.997282280224859,0.9988002798780803,0.9997623488410231,0.9996711591632812,0.9998447202938617,0.999342858452121,0.9984978404433383,0.9985340091388615,0.999983701935869,0.9995137895134786,0.9998846369925343
S066_007,0.9996215796293478,0.9998397754601661,0.9996252661430538,0.9999108263044069,0.999653671350437,0.9998679017126467,0.9999265897448547,0.9998614449584037,0.9995913272115029,0.9999676519965679,0.9999394737860765,0.9999488860966389,0.9994516260652824,0.9993781653791053,0.9997417923703752,0.9997973820364185,0.999610940990614,0.9993162406904642,0.9997991027443393,0.9990501706679304,0.9998389921396666,0.9999085310379053,0.9998770569809031,0.9997603593559921,0.999606176603761,0.999749303620039,0.9999358191341207,1.0,0.9995055899044502,0.9997857793139012,0.9997148906790279,0.9999129419652767,0.9998692050939798,0.9998870404709067,0.9998350187918621,0.9992068804723775,0.9998516868522755,0.9999469353566381,0.9999629499879308,0.9999071549328871,0.9996371985380397,0.9999580729617256,0.9991548631324338,0.9998943910679885,0.9997097791839124,0.9999041138746595,0.999049163280632,0.9995625171543006,0.9999601024014249,0.9999657849735076,0.9990427875631896,0.9997567960937991,0.9999651928273533,0.9998089729357378,0.9993166252802383,0.9998660781204115,0.9994646484442169,0.9996542026211539,0.9999604840546068,0.9999835076392363,0.9996691178984862,0.9975804828261318,0.9989544651174757,0.9997541717956941,0.9997367885839978,0.9999084166781229,0.9994745450835871,0.9986460699944187,0.9986802648943904,0.9999246357930786,0.99961990790552,0.9999078110883932
S067_007,0.9990193210989565,0.9996542050724668,0.9991443421297799,0.9995382603599198,0.9993054149163795,0.9996804003872656,0.9995766426626587,0.9997183586150268,0.9991556157643738,0.9994123857738086,0.9996182736243336,0.9995359350635626,0.9994108904939587,0.9990050376558257,0.9994775046571355,0.9995579283131684,0.9986790992839416,0.9991486071372089,0.9997847706182641,0.9984501924122456,0.9992552154185819,0.9996674533524228,0.9993798573333893,0.9995861348100118,0.9987325537092665,0.999424560527593,0.9994446084304577,0.9995055899044502,1.0,0.9995903193961196,0.9996047602242979,0.999456905637865,0.999428141782598,0.9995618028493972,0.9992910365574997,0.9982700698078601,0.9992628915765654,0.9995729225704397,0.9995177499560715,0.9997504313807815,0.999751128728498,0.9993916321270503,0.9993855041911267,0.9996939552550261,0.999157176511497,0.9996212590629021,0.9995993871606368,0.9991857556092182,0.9994053272626626,0.9994472407225368,0.9988790793887851,0.9995162870460176,0.9996046433483119,0.9994572000561136,0.9995198760407343,0.9993908911236445,0.9990607873698404,0.9994667825390228,0.9995540477616993,0.9995997783263093,0.9996022625656719,0.9984914076257468,0.9993807627962487,0.9996101408674942,0.9997868286975173,0.9996972898151522,0.9994869216093991,0.9989327657642941,0.9984676947695961,0.9995464284680643,0.9995639382269997,0.9994835539910595
S068_007,0.9996764796993263,0.9999472642944847,0.9997929837243629,0.9997684265675321,0.9997533559978253,0.999807939667464,0.9999137520987837,0.9999356834902292,0.9995470556073496,0.9997701748857959,0.9999312903480657,0.9998467491708433,0.9996094131250097,0.9992879427583556,0.9998451743649458,0.9997984248558683,0.9992266230081425,0.999291075565706,0.9998740681753409,0.9991794940506294,0.9998969099572841,0.9996317286554566,0.9998664313887172,0.9999203753822249,0.9993722894310386,0.9996834144183231,0.9997698095910992,0.9997857793139012,0.9995903193961196,1.0,0.9998835618136064,0.9999338336417596,0.9997136227324216,0.9999078212325739,0.999860717100523,0.9990155605589833,0.9995748659856768,0.9999134306912811,0.9998831716176865,0.9998081709883918,0.9998322973248179,0.9996387266225225,0.9997067019838481,0.9999384944698386,0.9995532998312359,0.9999168773955622,0.9993248052476337,0.99946080542176,0.9998381978384385,0.9998564448118482,0.9995540637067926,0.9999275509707283,0.9998137047384943,0.9997033001083659,0.9997235399926736,0.9997154741715454,0.9997607576584242,0.999935746483239,0.9998687536274211,0.9998677553702995,0.9996763670231543,0.9985360496038281,0.9994254625793019,0.9999344142530805,0.9999226870788943,0.9997347394732845,0.9997880221135812,0.9993800825298904,0.9993550435129627,0.9998407380411674,0.9999360369367456,0.999741747728519
S069_007,0.9996904873718448,0.9999192305114037,0.9997985863545059,0.9996964195070279,0.9995912919376688,0.9997069473994147,0.999725456689885,0.9999346145287084,0.9994696155468344,0.9996307321034001,0.9998063282556372,0.9996573929549855,0.9997567968189759,0.9992499002647696,0.9996173942194774,0.9996802713229906,0.9988481023335026,0.999261689857011,0.9998046765704081,0.9992898331652641,0.9998024572751538,0.9995569182255771,0.9998850666554666,0.999885490979605,0.9990250623736326,0.9997091000621058,0.9995751197344219,0.9997148906790279,0.9996047602242979,0.9998835618136064,1.0,0.9997597189800215,0.9994976319273707,0.9999218710351236,0.9997865021070915,0.9992919851218104,0.9993386884552264,0.9997722677459828,0.9997178452227845,0.9998229499142757,0.9997755460524702,0.9994807236173286,0.999789497778214,0.9999404186379764,0.9991610175735108,0.999770070288295,0.9995114154808803,0.9992330856666228,0.9997505108269746,0.9997673067732239,0.9995383319196351,0.9999485490041805,0.9996850528878238,0.9993916152814132,0.9997884956209956,0.9996578163712803,0.9996878033085939,0.9998514067903895,0.9997006778197651,0.9997746044274557,0.9995091044939426,0.9988551661943199,0.9996762798612089,0.9998731259602328,0.9999198515667006,0.9997834783635772,0.9999297470831735,0.9995279599124878,0.9993517576164562,0.9996273703492653,0.9999268187308528,0.999749353059554
S070_007,0.9996427965192637,0.9998774206804047,0.9997602467128298,0.9998527684794839,0.9997426577233731,0.9998534480142677,0.9999775321260703,0.9998791812100648,0.9995654255868396,0.9999298455684182,0.9999663004343641,0.9999491942498049,0.9994654218939162,0.9992686531599673,0.999851944503896,0.9998439504932147,0.9995917921475421,0.9992473547357226,0.9998149218405928,0.9990517543066566,0.9999242939874119,0.9997738077280205,0.9998738319473901,0.9998347948893587,0.9996688227725672,0.9996767801193412,0.9999210224812282,0.9999129419652767,0.999456905637865,0.9999338336417596,0.9997597189800215,1.0,0.9998491009864258,0.999879643321406,0.99988282378889,0.9990536960530935,0.9997934671016987,0.9999658096464851,0.9999760173277923,0.9998341019839618,0.9997287148444841,0.9998487396642909,0.9993765316994998,0.9999087240928309,0.9997720363460644,0.9999604500787996,0.9990892614848159,0.9995761551438288,0.999946431894608,0.9999621876158122,0.9992981733055475,0.9998424948678586,0.9999015849498539,0.9998478689668749,0.9994457607668704,0.999834458004959,0.9996364849084619,0.9998072533067681,0.9999651695732743,0.9999455061305568,0.9996710095149759,0.9978781163051355,0.9990594576952467,0.9998464444680724,0.9997914443944944,0.9997961934652078,0.9995630964236499,0.9989464075777642,0.9990275894053577,0.99994936835118,0.9997724771130979,0.99981400471056
S071_007,0.9995300151465037,0.9997175634174036,0.9995903489766415,0.9999311301210496,0.999796975332395,0.9999273846061203,0.9999148508294915,0.9997734394810416,0.9996588481157948,0.9999164685749911,0.9999055626795325,0.9999427279907233,0.9994261515272649,0.9991928638329352,0.9998758704165623,0.9998738040797036,0.9995213044594768,0.9994533762673196,0.9998320533964017,0.9989332914238098,0.9997596578092315,0.9998182724966888,0.9997264411389262,0.9997649554716376,0.9997629797998197,0.9997940461930193,0.999967004375871,0.9998692050939798,0.999428141782598,0.9997136227324216,0.9994976319273707,0.9998491009864258,1.0,0.9997336814809582,0.9996781374027516,0.999023208169471,0.999936868559757,0.9999118899733829,0.9998764230322017,0.9997393579851291,0.9997180200420975,0.9999011650361858,0.9989955977305472,0.9997628816833858,0.9998963299425221,0.9998955002429658,0.9988240708016879,0.9998332955376785,0.9998542072152968,0.9998810173047743,0.9991402494211544,0.9996066255953976,0.9999096664147011,0.9999111702243607,0.9992514122269127,0.9996915236395808,0.9994418451499075,0.9996101032522644,0.9999411099151556,0.9999055975555103,0.9997871040940177,0.9972664674923531,0.9988488888944989,0.9997701395044535,0.999644455561694,0.999776010576235,0.999319406146927,0.9984336053561221,0.9985491292828931,0.9999556287356879,0.9994625394146858,0.9998793603752815
S073_007,0.9998276501344129,0.9999804458036734,0.9997734437618333,0.9998396678027739,0.9997365695796727,0.9998076150081797,0.9998758441245135,0.9999663713405263,0.9996542306092557,0.999813347834195,0.9999335459333092,0.9998557604904074,0.999708326864541,0.9994874786540068,0.9997634392437447,0.999740272238604,0.9991863707725637,0.9994175549071732,0.9998826048336006,0.9994302960020256,0.9999164642294585,0.9996951149347497,0.9999742380918293,0.9999321680966612,0.9992864490607286,0.9998506527295329,0.999774451690797,0.9998870404709067,0.9995618028493972,0.9999078212325739,0.9999218710351236,0.999879643321406,0.9997336814809582,1.0,0.9999053323083317,0.9994063412825378,0.9996013465953807,0.9999264240555639,0.9998867776663439,0.9998629848690315,0.9997543650843228,0.9997205821341537,0.9996221640558499,0.9999671496871053,0.9994404830275766,0.9998702937642476,0.9992696341401167,0.9994342443090545,0.9998864228702281,0.9998899477686174,0.999506655762915,0.9999392708158985,0.999885711290305,0.9996216943371934,0.9997075206696496,0.9997342860062353,0.9997571994249114,0.9998910479474628,0.9998706747742818,0.9999256141268769,0.9996605138874273,0.9984281677839503,0.9994524118602452,0.999914328260394,0.9999137417543931,0.9998267862695753,0.9998303611015918,0.9992641119909625,0.9992801656709448,0.999803630685312,0.9998783905816816,0.9998810868231778
S074_007,0.999880155545264,0.999893630160721,0.9997776197462646,0.999802099665285,0.9997988434015775,0.999724117525351,0.9998260845079002,0.9998577554504707,0.9997687327829227,0.9997566387391245,0.9998818409124229,0.9997934057810293,0.9993500154326329,0.999648039829535,0.9998023795728342,0.999720550775596,0.9992782447739833,0.9994892622692678,0.9996984290583004,0.9995291903469816,0.9999623112789426,0.9995638829796968,0.9999443593221172,0.9998038351770273,0.9994227598827343,0.9996603431244407,0.9997709249480737,0.9998350187918621,0.9992910365574997,0.999860717100523,0.9997865021070915,0.99988282378889,0.9996781374027516,0.9999053323083317,1.0,0.999379556812122,0.9996568027196162,0.9998953534483886,0.999875486886418,0.9997943032166314,0.9995212376863358,0.9996939592846557,0.9994416566730535,0.9998408757332514,0.9995032726277953,0.9997665105021348,0.9987775589161698,0.9994960225148978,0.999920138780855,0.9998561305907019,0.9994597231502828,0.9997841144227801,0.9998326917797381,0.9995354963418184,0.9995989475911461,0.9998320981241793,0.9998386399440636,0.9998708357705799,0.9998399640863299,0.999850420537539,0.9996830160332999,0.9980379800122765,0.9990809152558062,0.9998368521392499,0.9997928526781329,0.9996928438851816,0.9996837209388663,0.9991857647410495,0.9991465185015067,0.9997687175819908,0.9997412443966617,0.9997981866804366
S075_007,0.9996961813947061,0.9992295038982918,0.9994914521908072,0.999297765449168,0.99925624311864,0.9990637723731907,0.9989734888222325,0.9992605183941257,0.9993946670839059,0.9990983763518632,0.9991498233221046,0.9989966517344661,0.9992453497262782,0.9989963978816422,0.9989962495882712,0.9990483747182974,0.9981382934319257,0.9991550590702585,0.9990291624286668,0.9996160262465493,0.9994432004580804,0.9987623942791741,0.9995697739864978,0.999311836722019,0.9986729188147885,0.9995161111117582,0.9990291180218421,0.9992068804723775,0.9982700698078601,0.9990155605589833,0.9992919851218104,0.9990536960530935,0.999023208169471,0.9994063412825378,0.999379556812122,1.0,0.9989293559399719,0.9991578697397905,0.9990332194695795,0.9990670492585391,0.9988471031755917,0.9989676744737628,0.9987739779929782,0.9992218543215914,0.9984870067858739,0.9989778724072257,0.9980002082271103,0.9989217534312554,0.999309192254358,0.9992562819067882,0.9992098407640425,0.9992562368231123,0.9990873754276351,0.9985115790304417,0.9990214484410707,0.9990798762725499,0.9993831605645784,0.9991876089800181,0.9990571289198001,0.9991782416807308,0.9988574677461091,0.9973679309475023,0.9988187558811895,0.9992505329722657,0.9990598139640051,0.999146892592393,0.999307107799519,0.9985678909798905,0.9987032842478635,0.99891044112392,0.9989997665657024,0.9994938487953845
S076_007,0.9994229892704407,0.9995704887033154,0.9994905766014942,0.9999018489358433,0.9997173203623099,0.9998633653430725,0.9998320328072302,0.9996421502635683,0.9996493841362896,0.9998893515708048,0.9998196597312168,0.9998687667987517,0.9990898802679817,0.9992158584026058,0.9998002736897422,0.9998434925316724,0.9996455837501396,0.9994238111381298,0.9996411210760832,0.9987914711494865,0.9996880283021571,0.9998181040873467,0.9996368782366435,0.9995648001714752,0.9998633823922526,0.999594776182884,0.9999633389905417,0.9998516868522755,0.9992628915765654,0.9995748659856768,0.9993386884552264,0.9997934671016987,0.999936868559757,0.9996013465953807,0.9996568027196162,0.9989293559399719,1.0,0.9998389958900352,0.9998380857906763,0.9997272863599508,0.999487821465828,0.9999337322172321,0.9986714479225322,0.9996367296786456,0.9999235645534179,0.9997848124690148,0.9984839786192928,0.9998423231261888,0.9998642114993689,0.9998470719611173,0.9988361847844399,0.9994037807798093,0.9998593111142672,0.9998337613304745,0.99900559060713,0.9997984440407747,0.9992912130434456,0.9994339557948657,0.9998957049940741,0.9998398131098322,0.9997503731307675,0.9967187480202961,0.9984409038117366,0.9996051057140779,0.9994781172166503,0.9997451787287897,0.9990827722993733,0.9981245224156714,0.9981208247303238,0.9999101425215274,0.9992339702530163,0.9998177159395489
S077_007,0.9997229850802168,0.9999275382827134,0.9997236412281104,0.9999271305231211,0.9998253343473578,0.9999170967729615,0.9999841586260722,0.9999309958167085,0.9997074109137933,0.999928353814001,0.9999968695428633,0.9999765620923059,0.9995315680975116,0.999457272812607,0.9999046459995835,0.999867398956072,0.9994933300611982,0.9994663589101427,0.9999018221091419,0.9992100315033399,0.9999158855722934,0.9998226603126973,0.9999049204087982,0.9998892958343967,0.9996038498080642,0.9998029684626505,0.9999432725632147,0.9999469353566381,0.9995729225704397,0.9999134306912811,0.9997722677459828,0.9999658096464851,0.9999118899733829,0.9999264240555639,0.9998953534483886,0.9991578697397905,0.9998389958900352,1.0,0.9999813145080709,0.9998831635255065,0.9997709091727128,0.9998824017262323,0.9993925344057051,0.9999295795579387,0.9997656648296418,0.9999558403908477,0.9990864761794529,0.999672024480618,0.9999507955970636,0.999952395850581,0.9993543216160892,0.9998311049819839,0.9999738748615096,0.9998528691575949,0.9995479534783295,0.9998227257686114,0.9996791027468428,0.999840102671221,0.9999875143163731,0.9999835512355805,0.9998047508682206,0.9979286616605808,0.9991485637578313,0.9999001858250216,0.999857580105775,0.9998461676544166,0.9996217808668374,0.9989545506838736,0.998988555878801,0.9999634192503981,0.9997610857407687,0.9998977673637088
S078_007,0.9996267822004302,0.9998805001861868,0.9996437967000518,0.9998751829178761,0.9997144453942781,0.9998622263439736,0.9999816648263824,0.9998735418360983,0.9995896673514036,0.9999496793341499,0.9999731109984895,0.9999789213320426,0.9994089316718074,0.9993936395742877,0.9998319405943746,0.9998108688866523,0.9996439182485184,0.9992949280122905,0.9998262683676842,0.9990475055191586,0.9998825026941052,0.9998481963118602,0.9998633614938404,0.999798738378051,0.9996323975719452,0.9996924796617543,0.9999423581606659,0.9999629499879308,0.9995177499560715,0.9998831716176865,0.9997178452227845,0.9999760173277923,0.9998764230322017,0.9998867776663439,0.999875486886418,0.9990332194695795,0.9998380857906763,0.9999813145080709,1.0,0.9998727371376523,0.9996806506225023,0.9999172892313557,0.9992798915015566,0.9998994627802993,0.9997818814794556,0.9999451529723128,0.9990477969777103,0.9995724356919419,0.9999517084889743,0.9999559606762286,0.999164018838653,0.9997905513239398,0.9999659229131246,0.9998734389151281,0.999401059406102,0.9998449872175735,0.9995673295281464,0.9997591458837221,0.9999855824387426,0.9999779439906725,0.9997142103586261,0.9977464273365751,0.9989746315959519,0.9998093097359789,0.9997858769067038,0.9998290340288869,0.9995046422567126,0.9988049379682117,0.9988723041213005,0.9999635253705358,0.9997131434696233,0.9998370648006696
S079_007,0.9995485268023696,0.9998607676082378,0.9996326544050652,0.9998888323921264,0.9996479647988171,0.9998937412907902,0.9998492328320001,0.999915220788109,0.999602281579382,0.9998293759407523,0.9998972112258241,0.999830968257741,0.9994664709870592,0.9994120036751712,0.9997360171125371,0.9998473589772632,0.999303298811748,0.9994353733251622,0.9998284740199938,0.9990153304525423,0.9997522627947527,0.9998957582687317,0.9998254854154919,0.9997686509083783,0.9993892987228958,0.9996719588707522,0.9998335392960128,0.9999071549328871,0.9997504313807815,0.9998081709883918,0.9998229499142757,0.9998341019839618,0.9997393579851291,0.9998629848690315,0.9997943032166314,0.9990670492585391,0.9997272863599508,0.9998831635255065,0.9998727371376523,1.0,0.9997230013340686,0.9998198860374138,0.9993470922090137,0.9999196056143865,0.9995444304523591,0.9998518265641559,0.9992817206305386,0.9995439239801281,0.9998948859460627,0.9998803929754049,0.9990981249448979,0.9997499041083697,0.999891702234811,0.9996632043483507,0.9995258260072257,0.9999046455294508,0.9994632327302577,0.9996885732336305,0.9998801551865144,0.9999132317322905,0.999757632863248,0.9980222051588767,0.9991979087306602,0.9997977960969832,0.9998581491105922,0.9999634540359992,0.9996228475824355,0.9989503833364599,0.9986424793440771,0.9998409353387682,0.9996827937041655,0.9998648185715672
S080_007,0.9994063623103264,0.9997969891736377,0.9996750872349663,0.999749515894041,0.9996629533482803,0.9998586668159026,0.9997915747548899,0.999874255473468,0.9993990781093017,0.9996649096818209,0.9998174970539844,0.9997383694236814,0.9998105848737961,0.9988771842479824,0.9997554766940273,0.9998178484217605,0.9988940193004003,0.9992797669067282,0.9999393343846333,0.9988388691478555,0.999639656958163,0.9996451996207392,0.9996659995792603,0.9998981678991093,0.9992351633131262,0.9997683121105284,0.9996792752931264,0.9996371985380397,0.999751128728498,0.9998322973248179,0.9997755460524702,0.9997287148444841,0.9997180200420975,0.9997543650843228,0.9995212376863358,0.9988471031755917,0.999487821465828,0.9997709091727128,0.9996806506225023,0.9997230013340686,1.0,0.9995215222282499,0.9995961504575303,0.9998595228542857,0.9994658716209297,0.9998671345716615,0.9995694205014711,0.9995265329180986,0.9996343080452158,0.9997199121598239,0.9994668885055,0.9998155728433618,0.9996908026475009,0.9996741149946861,0.9996563728304352,0.9994762462871225,0.9994787091892811,0.9997429408387117,0.9997479627468632,0.9997592834699801,0.9996522090338816,0.9985157262655487,0.9996046278630532,0.9998848164284998,0.9998595044740152,0.9997536883573964,0.9997099380669389,0.9991589429743928,0.9990609388656448,0.9997560568527528,0.9997810808332518,0.9997326436230292
