,S010_006,S011_006,S014_006,S022_006,S026_006,S032_006,S035_006,S037_006,S042_006,S044_006,S045_006,S046_006,S050_006,S052_006,S055_006,S056_006,S057_006,S058_006,S060_006,S062_006,S064_006,S065_006,S066_006,S067_006,S068_006,S069_006,S071_006,S072_006,S073_006,S075_006,S076_006,S077_006,S078_006,S080_006,S081_006,S082_006,S083_006,S085_006,S087_006,S093_006,S094_006,S095_006,S098_006,S100_006,S105_006,S106_006,S108_006,S110_006,S112_006,S113_006,S114_006,S115_006,S116_006,S117_006,S118_006,S119_006,S120_006,S122_006,S124_006,S125_006
S069_006,0.9999096515688641,0.9999558932184505,0.9999568675057321,0.999963741082227,0.9999756353249364,0.9999795132281214,0.9999558678938202,0.9999176401758675,0.9999480885327869,0.9999711685178742,0.9999466707642228,0.9999538278696345,0.9998917893510273,0.9999907906220079,0.9999382676171785,0.9999386677386083,0.9999198967791926,0.9999438998912045,0.9999831080162397,0.9998664063265945,0.9999835964985533,0.999901482113921,0.9999870992202218,0.9996954888059428,0.9999248290051593,1.0,0.9999631639199064,0.9999831586772697,0.9999423089476972,0.9998301596888061,0.9999213028587773,0.9999885197162431,0.9999844313965756,0.9999836515845979,0.9999446210836976,0.99991188925848,0.999938617110745,0.9999625753967236,0.9999167802390393,0.9999530196241495,0.999940339651121,0.9999840731583519,0.9999880099020227,0.9999391525883428,0.9999597958805313,0.9999520722736205,0.9999529415640226,0.9999570583073999,0.9999258312886238,0.9999704182896734,0.999982272381924,0.9999099654383111,0.9999714920736986,0.9999597428622355,0.9999795086596668,0.9999667861059537,0.9999606438683957,0.9999680427663123,0.9999525944481044,0.9999095230334952
S071_006,0.9999054728738297,0.9999411158999303,0.99995388021945,0.9999578380202132,0.999977641603551,0.9999790225902546,0.9999740342588881,0.9999056070780726,0.9999122159155649,0.9999620004101595,0.9999461860847669,0.9999428620705273,0.9999084513939259,0.9999722398480317,0.9999170029360268,0.9999317137416468,0.9998980254396211,0.9999164019619506,0.9999829406001697,0.9999010443736182,0.9999402206873268,0.9998987830974023,0.9999760442541898,0.9998572002919975,0.9999307986957271,0.9999631639199064,1.0,0.9999545205410465,0.9999898334482847,0.9999017572739132,0.999912960448782,0.9999483045202024,0.9999650524460778,0.9999668565674811,0.9999590572428279,0.9998954654800971,0.999962364678345,0.9999741113119224,0.9999305520942312,0.999918048286767,0.9999750584325622,0.9999504901859234,0.9999504529564318,0.9999499867038188,0.9999478197100897,0.9999670873027864,0.9999128524304716,0.9999192068339106,0.9999466268807417,0.9999266928204371,0.9999701563035799,0.9999386493392535,0.9999413886270027,0.999940521294074,0.9999482635206064,0.9999701690539703,0.9999606385691652,0.9999337118419228,0.9999525568949893,0.9998905176437476
S072_006,0.9999540910632355,0.9999872997387504,0.9999679661027601,0.9999892690196496,0.9999832237456578,0.9999882579084128,0.9999709740675367,0.9999581099028093,0.9999728635369475,0.9999794945301609,0.9999574365536247,0.9999873952876387,0.9999037136398375,0.9999900449460101,0.9999476346753202,0.9999658143041233,0.9998707180987951,0.9999696334718917,0.9999688415023618,0.9999212423733586,0.9999866712211242,0.9999382241584199,0.9999804770143542,0.9997403574073978,0.9999638031868445,0.9999831586772697,0.9999545205410465,1.0,0.9999579297869767,0.9998669574085723,0.9999575983432335,0.9999860947636888,0.9999799979166787,0.9999912058793718,0.9999805975318523,0.9999241344844559,0.9999679662764986,0.9999777851854779,0.9999653609948312,0.9999358892829384,0.9999495749702204,0.9999826219085213,0.9999964270764786,0.9999744186004138,0.9999719416685644,0.99997248827587,0.9999641251376773,0.9999776401228729,0.9999313917371708,0.9999634026087236,0.9999954850275281,0.999943539682418,0.9999560872644222,0.9999835621707823,0.9999972341066119,0.9999854242293481,0.9999800367041066,0.9999822859536307,0.9999611523891927,0.9999461704011239
S073_006,0.9999334183896436,0.99996217939545,0.9999480800858506,0.9999712142356395,0.9999796525618035,0.9999784905210096,0.9999847069235972,0.999925416116556,0.99991731828159,0.9999580528639325,0.999946394926472,0.9999624907445511,0.9999178885955654,0.999965739486378,0.9999099989252298,0.9999376552479058,0.999857619005013,0.9999269727746197,0.999969393447731,0.9999308997372658,0.9999341941909377,0.9999277138513248,0.9999675733379009,0.9998975638072253,0.9999626394648743,0.9999423089476972,0.9999898334482847,0.9999579297869767,1.0,0.9999340534273883,0.9999398842096212,0.9999376484444173,0.9999527155902219,0.9999650773460732,0.9999822306221062,0.9998978839989793,0.9999742986124782,0.9999748130263516,0.9999629463140672,0.9998979663463136,0.9999743249804222,0.9999373466945475,0.9999464286852033,0.9999730597704128,0.9999542014410362,0.999982882814831,0.9999099603276695,0.9999267604900636,0.9999481748403923,0.9999122029088968,0.9999727726762536,0.9999685510775829,0.9999269608286,0.999952007539013,0.999950883804652,0.9999745983405545,0.9999632933507548,0.9999427565978088,0.999951459457476,0.9999107741201867
S075_006,0.9999461140455681,0.9998965016022953,0.9998842947270521,0.9999251327704466,0.999897572901549,0.9999149971539831,0.9998833453471591,0.9998773209709843,0.9998779419673482,0.9999014508120341,0.999897519304556,0.9998724346185234,0.9999699398764137,0.9998473370155588,0.9998976090035648,0.9998606084697081,0.999814339829667,0.9999038151804189,0.9999083000581361,0.9999382722807141,0.999872858257218,0.9999446193490804,0.9998608103111428,0.9999012818043507,0.9999228059731539,0.9998301596888061,0.9999017572739132,0.9998669574085723,0.9999340534273883,1.0,0.9999411140461516,0.9998538002324178,0.9998873144952716,0.999891273217138,0.9999336941065531,0.9999072304481414,0.9998642783021172,0.9999049585464044,0.9999335365729715,0.9998295944577469,0.9999400977539904,0.9998725566778065,0.9998660036395567,0.9999246543617285,0.9999368664667169,0.9998916065249085,0.9998310765533962,0.9998922437019095,0.9997791036864352,0.9998770337238144,0.9999056333502042,0.999949665440115,0.9998866791254097,0.9998956821166772,0.9998509397764876,0.999875855613718,0.9998947363938863,0.9998691449477817,0.9998771334928029,0.9999347082945769
S076_006,0.9999902001538951,0.9999734425710461,0.9999391905182908,0.999984596700422,0.9999627108211956,0.9999624402859882,0.9999302737824073,0.9999488042210568,0.9999630061156323,0.9999479071953726,0.9999528369192158,0.9999500428602588,0.9999515219193555,0.9999355552819089,0.999942220157188,0.9999415881649993,0.9998705153289241,0.9999734281256408,0.9999425365162585,0.9999494538933722,0.9999582434101254,0.9999975033543859,0.9999376448801378,0.9997724446852162,0.999983145134117,0.9999213028587773,0.999912960448782,0.9999575983432335,0.9999398842096212,0.9999411140461516,1.0,0.999948985279054,0.9999543782169423,0.9999496486351759,0.999973755152807,0.9999207115419897,0.9999172846542151,0.9999318439475361,0.9999757567723497,0.999918988569499,0.9999381498143756,0.9999436831871629,0.9999570244441204,0.9999651484649145,0.9999859802497553,0.9999513311895365,0.9999154348611168,0.9999783292291576,0.9998480592354437,0.9999504787501089,0.9999671102710974,0.9999796197365336,0.9999364662960278,0.999976550156415,0.999946529850723,0.9999272105157004,0.999946334350616,0.9999710498021833,0.9999356180955319,0.999980998473753
S077_006,0.9999358593129802,0.9999631642218118,0.9999747897783123,0.9999736671497022,0.9999807851993235,0.999986551211029,0.9999439695689971,0.9999165566549155,0.9999644233853632,0.999963899304912,0.9999436236494771,0.9999579787471322,0.9999087172279234,0.9999825898460921,0.9999573033054353,0.9999527981581021,0.999918824180098,0.9999522213207536,0.9999735333098004,0.9999043553736382,0.9999945309508517,0.9999355158879268,0.9999707313929993,0.999683935010554,0.999937926799163,0.9999885197162431,0.9999483045202024,0.9999860947636888,0.9999376484444173,0.9998538002324178,0.999948985279054,1.0,0.9999906293615205,0.9999824277008833,0.999951433868711,0.9999300306283554,0.9999462560888066,0.9999633821421916,0.9999455499326333,0.9999408537707807,0.9999357613527683,0.9999891931452375,0.9999933598218377,0.9999358477667283,0.9999689866833742,0.9999511923155504,0.999931620889483,0.999967747561903,0.9999078278942768,0.9999814796969326,0.9999864593385209,0.9999174362287329,0.9999611834801088,0.999962744151945,0.9999876150929133,0.9999649728518123,0.9999792691558627,0.9999672903732136,0.9999351106198405,0.9999383081817401
S078_006,0.9999505913401903,0.999953372312969,0.9999874529498439,0.9999810139399766,0.9999836816316686,0.9999904956521877,0.9999399980359408,0.999939266701313,0.9999770326338173,0.9999819551131683,0.9999745526914096,0.9999440300797666,0.9999319864826686,0.9999764610568197,0.9999774311650402,0.9999701578610143,0.9999470367298171,0.999968559916392,0.9999839722781516,0.9999290365232629,0.9999862630393244,0.999943939785612,0.9999761117449634,0.9997364124626459,0.999935810980873,0.9999844313965756,0.9999650524460778,0.9999799979166787,0.9999527155902219,0.9998873144952716,0.9999543782169423,0.9999906293615205,1.0,0.9999784561140527,0.9999566641128665,0.9999276221772414,0.999945135715917,0.9999692765059771,0.9999411572630754,0.9999676087553501,0.9999695355056488,0.9999929164373961,0.9999895647776532,0.9999456756457363,0.9999814876999461,0.9999472282487347,0.9999445276594066,0.9999767178680727,0.99989089016442,0.9999882335735413,0.9999875222001341,0.9999327590736848,0.9999675095348532,0.9999742221709003,0.9999746757544193,0.999959741283807,0.9999794142320907,0.9999642337543119,0.9999636637285171,0.9999519582589516
S080_006,0.9999487389508777,0.9999808441208788,0.9999620815937307,0.9999830649618138,0.9999754738218323,0.9999924085035098,0.9999731707153241,0.9999382978837477,0.9999587424851379,0.9999832056439827,0.9999444762839572,0.9999809806646127,0.9999335929184521,0.999982923570631,0.9999527911947306,0.9999399907792277,0.9998763285051246,0.9999615419963361,0.999984417881384,0.9999136054304997,0.9999895821770463,0.9999295254132802,0.9999743558401941,0.9997683050055167,0.999954141854276,0.9999836515845979,0.9999668565674811,0.9999912058793718,0.9999650773460732,0.999891273217138,0.9999496486351759,0.9999824277008833,0.9999784561140527,1.0,0.99997871418913,0.9999585949800853,0.9999574469708823,0.9999895632096201,0.9999619397808529,0.9999221232483866,0.999959228250732,0.9999866909261229,0.9999909473097157,0.9999730690656007,0.9999748814387265,0.9999651116285939,0.9999594349212607,0.9999668703987341,0.9999262897244873,0.9999687476267275,0.999996219452467,0.9999379338166028,0.9999760419968403,0.9999678720142052,0.9999886409704488,0.9999894519880612,0.9999797607798451,0.9999678461784492,0.9999493817927272,0.9999468833992494
S081_006,0.9999737845407263,0.9999910131396602,0.9999508900685501,0.9999923635653537,0.9999768468197106,0.9999818998651465,0.9999804346381269,0.9999636491473126,0.9999550139324378,0.9999715513722669,0.9999548441892921,0.9999875930283987,0.999931899147016,0.9999668555309843,0.9999319581747202,0.9999525939532791,0.9998336896797194,0.9999656823543817,0.9999603361803239,0.9999512018870789,0.9999588204225571,0.9999591624559243,0.9999635878781477,0.9998476935992233,0.999986906788004,0.9999446210836976,0.9999590572428279,0.9999805975318523,0.9999822306221062,0.9999336941065531,0.999973755152807,0.999951433868711,0.9999566641128665,0.99997871418913,1.0,0.9999258701663706,0.9999699039336367,0.9999774081753601,0.9999881031890154,0.9999047662858718,0.9999648405623577,0.9999534686714332,0.9999692978779411,0.9999953578221774,0.9999742341186585,0.999982430190409,0.9999443003400842,0.9999649906164981,0.9999245552342341,0.9999334758883203,0.9999868017006219,0.9999797943953308,0.9999395961848289,0.999979325590436,0.9999730134907728,0.9999801986571104,0.9999704624147192,0.9999701070046094,0.9999578159268531,0.9999558608540693
S082_006,0.9999328292303564,0.9999213876078707,0.9999126397212899,0.999932315436256,0.999897853554689,0.9999461615139635,0.9998891279125584,0.9998695571409996,0.999917897595632,0.999938343429051,0.9998737643026174,0.9999124014431693,0.9999669138948495,0.9998929226483505,0.9999475245901972,0.9998564874067133,0.9998300508290842,0.9999261674351901,0.9999415036978696,0.9998921352201242,0.9999579455479627,0.9999052533563065,0.999881225017695,0.9997197019182076,0.9998925190559073,0.99991188925848,0.9998954654800971,0.9999241344844559,0.9998978839989793,0.9999072304481414,0.9999207115419897,0.9999300306283554,0.9999276221772414,0.9999585949800853,0.9999258701663706,1.0,0.9998682503959778,0.9999507207149233,0.9999268792062357,0.9998436855534475,0.9999176271614554,0.9999524659203473,0.999936860059639,0.9999172360800079,0.9999465170463174,0.9998758402672849,0.9998975482635387,0.9999253344306092,0.9997999411073415,0.9999507425436892,0.9999465745718057,0.9998783947297241,0.9999575756575493,0.9998994918983168,0.9999229356927788,0.9999276764044622,0.9999359545957942,0.9998914176170584,0.9998629524335357,0.999951354904757
S083_006,0.9999136558077258,0.9999573819098723,0.9999616596871777,0.9999609697733949,0.9999737710798251,0.9999714556853696,0.999970784675182,0.9999171587435052,0.9999220752164859,0.9999391643090769,0.9999226314163444,0.9999723262367753,0.9998514378864682,0.9999683130089212,0.9998997126638827,0.9999587835716106,0.9998096596838231,0.9999092059936218,0.9999327943801776,0.9999338674473217,0.9999326138739518,0.9999001281643727,0.999950540058299,0.999820736936675,0.9999431279585898,0.999938617110745,0.999962364678345,0.9999679662764986,0.9999742986124782,0.9998642783021172,0.9999172846542151,0.9999462560888066,0.999945135715917,0.9999574469708823,0.9999699039336367,0.9998682503959778,1.0,0.9999725857588757,0.9999656114145963,0.9998679807460029,0.9999403083395687,0.9999354851416485,0.999953037331439,0.9999507034350856,0.9999207755875932,0.999973421785361,0.9998935559000335,0.9999146018903468,0.9999623803215767,0.9998954051547793,0.9999672960796642,0.9999267943108743,0.9998811888388982,0.9999410225403214,0.999973000390717,0.999984184613891,0.999979804174226,0.9999282765081373,0.9999262584448961,0.9998893538421475
S085_006,0.9999427841535787,0.9999623461646739,0.9999722173885577,0.9999750977139715,0.9999666525905322,0.9999898779457598,0.9999658249972184,0.9999343103297603,0.9999505970420052,0.9999803758337528,0.999940584018604,0.9999701601173446,0.9999271952990715,0.999966859955617,0.9999540944093718,0.9999471936957884,0.9998536039043298,0.9999478753623617,0.9999722148452299,0.9999396336870974,0.9999683919554171,0.9999118669414808,0.9999561295558577,0.9998197188259793,0.999936552658603,0.9999625753967236,0.9999741113119224,0.9999777851854779,0.9999748130263516,0.9999049585464044,0.9999318439475361,0.9999633821421916,0.9999692765059771,0.9999895632096201,0.9999774081753601,0.9999507207149233,0.9999725857588757,1.0,0.9999634477647801,0.999898215651443,0.9999738647133567,0.9999766985732539,0.9999754320342054,0.9999679408616337,0.9999580691253317,0.9999546068479607,0.9999413085201595,0.9999465322557783,0.9999231737718375,0.9999486752178606,0.9999878638007877,0.9999267918541339,0.99994908341957,0.9999528909954019,0.9999774816991851,0.9999931471944759,0.9999880060612831,0.9999359811682033,0.9999436317162275,0.9999375656351998
S087_006,0.9999713868651078,0.9999810915541624,0.9999475804389294,0.999979877596986,0.9999646851148865,0.9999717847413866,0.9999575196145234,0.9999316119412904,0.9999421273634872,0.9999404846111786,0.9999217110760902,0.9999780809142729,0.9999236844414543,0.9999440564251993,0.9999231927347301,0.9999404572541458,0.9998050916212519,0.9999439662497822,0.9999331924497554,0.9999629019908901,0.9999508666683166,0.9999662105582814,0.999929023247334,0.9998215108484925,0.9999804774331039,0.9999167802390393,0.9999305520942312,0.9999653609948312,0.9999629463140672,0.9999335365729715,0.9999757567723497,0.9999455499326333,0.9999411572630754,0.9999619397808529,0.9999881031890154,0.9999268792062357,0.9999656114145963,0.9999634477647801,1.0,0.9998610728879198,0.9999365922889817,0.999937687195672,0.999954773954105,0.9999710751454248,0.9999582849297592,0.9999680241831548,0.9998963375494675,0.9999472247345239,0.9999038359530776,0.9999197052319504,0.9999726626163737,0.999964197104871,0.999908310645058,0.9999558055928283,0.9999657088321261,0.9999666163398729,0.9999731745701668,0.9999468761062446,0.9999125653734754,0.9999550622745248
S093_006,0.9999155919058514,0.9999036629368038,0.9999337411140703,0.9999443680732334,0.9999422743573227,0.9999348542574832,0.9998849419046275,0.9999396466080024,0.9999560969515477,0.9999584696551717,0.9999816794750119,0.9998797438478264,0.9998872495683073,0.9999374633694227,0.9999405493729885,0.9999444081015112,0.9999583894357674,0.9999585675761755,0.9999493843739484,0.9998641516015573,0.9999371263512005,0.9999099103622721,0.999960445317542,0.9996681737148659,0.9998941459080605,0.9999530196241495,0.999918048286767,0.9999358892829384,0.9998979663463136,0.9998295944577469,0.999918988569499,0.9999408537707807,0.9999676087553501,0.9999221232483866,0.9999047662858718,0.9998436855534475,0.9998679807460029,0.999898215651443,0.9998610728879198,1.0,0.9999398268112737,0.9999510850075731,0.9999491808809933,0.9999108193155183,0.9999578414917887,0.9998976864481706,0.9999476087660332,0.9999643253652171,0.999817055368983,0.9999604073668145,0.9999395061405565,0.9999086628903487,0.9999448404675056,0.9999643221054787,0.9999144988434264,0.9998861518783028,0.9999029229891647,0.9999526749694306,0.9999751455197148,0.999915507566945
S094_006,0.9999535648807544,0.9999335818310287,0.9999678687411618,0.999971810703854,0.9999598510460961,0.9999749100941844,0.9999385939588519,0.9999524996671161,0.9999549236826502,0.9999846018836526,0.9999781553780115,0.9999264105730036,0.9999485632533914,0.9999419455340303,0.9999636198578316,0.9999562350689312,0.9999020542401647,0.999960966363085,0.9999719729831762,0.999951935917096,0.999940525384116,0.9999272265841962,0.9999537071115084,0.9998623193051204,0.9999277302825164,0.999940339651121,0.9999750584325622,0.9999495749702204,0.9999743249804222,0.9999400977539904,0.9999381498143756,0.9999357613527683,0.9999695355056488,0.999959228250732,0.9999648405623577,0.9999176271614554,0.9999403083395687,0.9999738647133567,0.9999365922889817,0.9999398268112737,1.0,0.9999611906495897,0.9999521704679201,0.9999628224241677,0.9999693711111818,0.9999357295384543,0.9999403791395988,0.9999523965237654,0.9998713358668828,0.9999478037684351,0.9999696615327557,0.9999467817843779,0.9999459145595198,0.9999615605574681,0.9999357140091331,0.9999522713779472,0.9999602509811323,0.9999297792981113,0.9999737552014805,0.9999458584502405
S095_006,0.999949172758539,0.9999531300206028,0.9999805796301374,0.9999762611217226,0.9999664931730781,0.9999870409878341,0.9999323146710662,0.9999387873560734,0.999979716418573,0.9999864061005856,0.9999591327920322,0.9999480372551904,0.9999336070601161,0.9999690348450969,0.9999831111673068,0.9999567880534992,0.9999200500026518,0.9999713836989692,0.9999787976581616,0.999920392654068,0.9999933293420095,0.9999273395140387,0.9999632812319327,0.9997076890307734,0.9999228066343574,0.9999840731583519,0.9999504901859234,0.9999826219085213,0.9999373466945475,0.9998725566778065,0.9999436831871629,0.9999891931452375,0.9999929164373961,0.9999866909261229,0.9999534686714332,0.9999524659203473,0.9999354851416485,0.9999766985732539,0.999937687195672,0.9999510850075731,0.9999611906495897,1.0,0.9999937373680299,0.9999457386075337,0.9999763567716388,0.9999308676146071,0.9999584992076895,0.999977222405439,0.9998769003867818,0.9999919437620887,0.9999882350282575,0.9999114738584554,0.9999750512726296,0.9999671421524071,0.9999792707220444,0.9999656527040743,0.9999790040047087,0.9999560213391001,0.9999521322885426,0.9999574256659426
S098_006,0.9999553129503397,0.9999762116220889,0.9999753744368859,0.9999865938199104,0.9999792081596728,0.9999892588479108,0.9999540270152941,0.9999524182713004,0.9999810217316666,0.9999834295132438,0.9999611100678834,0.9999725462996125,0.9999169535406004,0.9999845811446568,0.9999658332461343,0.9999653123895784,0.9998987665096165,0.9999748591805089,0.9999744928734511,0.9999201758157825,0.9999949723580118,0.9999394519532678,0.9999764423633808,0.9997124704903598,0.9999497519609245,0.9999880099020227,0.9999504529564318,0.9999964270764786,0.9999464286852033,0.9998660036395567,0.9999570244441204,0.9999933598218377,0.9999895647776532,0.9999909473097157,0.9999692978779411,0.999936860059639,0.999953037331439,0.9999754320342054,0.999954773954105,0.9999491808809933,0.9999521704679201,0.9999937373680299,1.0,0.9999622440300144,0.9999778259333392,0.9999563512061597,0.9999647349222275,0.9999835404377808,0.9999072565796095,0.9999815655029738,0.9999947459190803,0.9999316875989552,0.9999677721785654,0.9999810983739736,0.9999934269885226,0.9999761648474598,0.9999806263641879,0.9999777251026174,0.999959111200502,0.9999551549094926
S100_006,0.9999700166086584,0.9999864507769883,0.9999318240738667,0.9999870944277299,0.999963264902037,0.9999695451561281,0.9999753799740271,0.9999744493729111,0.9999516797100391,0.9999748694702135,0.9999576634409445,0.9999808552407223,0.9999282759787345,0.9999589433752893,0.9999232602378922,0.9999414063431118,0.9998227613382445,0.999970461196965,0.9999560081469331,0.999933096947766,0.9999490228232696,0.9999474049374882,0.9999625708503402,0.999844295828441,0.9999811597842263,0.9999391525883428,0.9999499867038188,0.9999744186004138,0.9999730597704128,0.9999246543617285,0.9999651484649145,0.9999358477667283,0.9999456756457363,0.9999730690656007,0.9999953578221774,0.9999172360800079,0.9999507034350856,0.9999679408616337,0.9999710751454248,0.9999108193155183,0.9999628224241677,0.9999457386075337,0.9999622440300144,1.0,0.9999719149174198,0.9999727461960191,0.9999621876236563,0.9999661005758806,0.9999096324981499,0.9999265339375732,0.9999795196321885,0.9999779611272779,0.9999438694185884,0.9999812547084675,0.9999610500674102,0.9999701637874747,0.9999500976077575,0.9999714034509264,0.999967391540039,0.9999518803599283
S105_006,0.9999829369948452,0.9999709158824416,0.9999580650824655,0.9999905662658108,0.9999726696093222,0.9999811433768316,0.9999429466582724,0.9999580999997246,0.9999761305321565,0.9999814343299012,0.999975385306036,0.9999503335445373,0.9999704987063671,0.9999577179891836,0.9999700098764669,0.9999487983880097,0.9999200934102267,0.9999872025532192,0.9999797452344285,0.999937209794622,0.999979440238028,0.9999782117597948,0.9999656454702529,0.9997765408377387,0.9999673078800329,0.9999597958805313,0.9999478197100897,0.9999719416685644,0.9999542014410362,0.9999368664667169,0.9999859802497553,0.9999689866833742,0.9999814876999461,0.9999748814387265,0.9999742341186585,0.9999465170463174,0.9999207755875932,0.9999580691253317,0.9999582849297592,0.9999578414917887,0.9999693711111818,0.9999763567716388,0.9999778259333392,0.9999719149174198,1.0,0.9999513464950271,0.99995367345958,0.9999898996792238,0.9998626181455357,0.9999815581389093,0.9999845375464035,0.999970015902786,0.9999785115165206,0.9999851602336001,0.9999584408596257,0.9999463711069501,0.9999581379303637,0.9999778772488507,0.9999652559055131,0.9999817478387981
S106_006,0.9999287694711647,0.9999845626545625,0.9999313130528734,0.9999736695456285,0.999987210309113,0.9999718577438332,0.999993858072549,0.9999243908522782,0.9999163574616704,0.9999416418315573,0.9999341158412628,0.999983084478768,0.9998844088376199,0.9999822582721113,0.9998838556671221,0.9999345165581978,0.9998403957894311,0.9999253948318665,0.9999571329474709,0.9999021378285875,0.9999440373316177,0.9999377015569422,0.9999780879167239,0.9998278563633651,0.9999842488870657,0.9999520722736205,0.9999670873027864,0.99997248827587,0.999982882814831,0.9998916065249085,0.9999513311895365,0.9999511923155504,0.9999472282487347,0.9999651116285939,0.999982430190409,0.9998758402672849,0.999973421785361,0.9999546068479607,0.9999680241831548,0.9998976864481706,0.9999357295384543,0.9999308676146071,0.9999563512061597,0.9999727461960191,0.9999513464950271,1.0,0.9999114286445232,0.999935208474699,0.9999687248008556,0.9999077429689832,0.9999738420021078,0.9999733674061206,0.9999212319354717,0.9999617725506105,0.9999677647079926,0.9999721785507761,0.9999542275569757,0.9999722156470363,0.9999426616338373,0.9999021384647525
S108_006,0.9999336148778747,0.9999450107537863,0.9999164070094837,0.9999584415694511,0.9999252598547305,0.9999417650490194,0.9999227468144891,0.9999743825233784,0.9999618763076856,0.9999817915422127,0.9999582632951187,0.9999383645364552,0.9998910072734869,0.9999441429916137,0.9999336937261433,0.9999293779804234,0.9998463613528683,0.9999751473921639,0.999943780762273,0.9998708699269129,0.9999489489594877,0.9998887350209043,0.999954077377562,0.9997041013342364,0.9999145647704972,0.9999529415640226,0.9999128524304716,0.9999641251376773,0.9999099603276695,0.9998310765533962,0.9999154348611168,0.999931620889483,0.9999445276594066,0.9999594349212607,0.9999443003400842,0.9998975482635387,0.9998935559000335,0.9999413085201595,0.9998963375494675,0.9999476087660332,0.9999403791395988,0.9999584992076895,0.9999647349222275,0.9999621876236563,0.99995367345958,0.9999114286445232,1.0,0.9999706514354287,0.9998488443214559,0.9999445838214525,0.9999600663362168,0.9999091038192208,0.9999567145941474,0.9999717275336355,0.9999457541502293,0.9999377098349989,0.999916155115249,0.9999584330376337,0.9999740487603525,0.9999320513330595
S110_006,0.9999823717200603,0.9999674614077316,0.9999572542695266,0.9999879327218003,0.9999608717230728,0.9999691100574252,0.9999241915761169,0.9999769724785449,0.9999929509965912,0.9999809931485172,0.999978152512324,0.9999492677762916,0.99993786130197,0.9999534917796377,0.9999713770427359,0.9999636354289524,0.9998993767917205,0.9999971563025278,0.9999570606182797,0.9999329164217087,0.9999782402340853,0.9999665941269599,0.9999583012099461,0.9997131764134851,0.9999556588904025,0.9999570583073999,0.9999192068339106,0.9999776401228729,0.9999267604900636,0.9998922437019095,0.9999783292291576,0.999967747561903,0.9999767178680727,0.9999668703987341,0.9999649906164981,0.9999253344306092,0.9999146018903468,0.9999465322557783,0.9999472247345239,0.9999643253652171,0.9999523965237654,0.999977222405439,0.9999835404377808,0.9999661005758806,0.9999898996792238,0.999935208474699,0.9999706514354287,1.0,0.9998439244350603,0.9999799383476005,0.999979262249121,0.9999500851200058,0.9999630015889884,0.9999927837469476,0.9999642321976718,0.9999389721502758,0.9999522526873872,0.9999807010773313,0.9999692942248779,0.9999823565311998
S112_006,0.999819164197661,0.9999308655150064,0.9998801126777888,0.9999045951158054,0.9999452645793564,0.9999263171500377,0.9999762211228893,0.9998382958538159,0.9998293743474959,0.9998805863935221,0.9998526916945039,0.9999507575444542,0.9997717280478098,0.9999615244696622,0.9997948798526507,0.9998739715365575,0.9997608305189393,0.9998285094286,0.9999101385029953,0.9998097310012565,0.9998874998876724,0.9998239262878447,0.9999447237586421,0.9997776651516578,0.9999124388238202,0.9999258312886238,0.9999466268807417,0.9999313917371708,0.9999481748403923,0.9997791036864352,0.9998480592354437,0.9999078278942768,0.99989089016442,0.9999262897244873,0.9999245552342341,0.9997999411073415,0.9999623803215767,0.9999231737718375,0.9999038359530776,0.999817055368983,0.9998713358668828,0.9998769003867818,0.9999072565796095,0.9999096324981499,0.9998626181455357,0.9999687248008556,0.9998488443214559,0.9998439244350603,1.0,0.9998286240626052,0.9999249412781555,0.9998881747810009,0.9998536630355487,0.999885470013721,0.9999369638714211,0.9999561302551963,0.999915680970993,0.99990659132487,0.999878131548955,0.9997857971500987
S113_006,0.9999513234617651,0.9999368001066523,0.9999657422225375,0.9999663534815229,0.9999527074019103,0.9999721802832809,0.9999021413007039,0.9999255454237704,0.9999767837331105,0.9999737693907853,0.9999560974313191,0.9999194095459358,0.9999485074337056,0.9999475632124472,0.9999853998072328,0.9999394554001445,0.9999446416908261,0.9999722676999638,0.9999724158390364,0.9999072628742779,0.9999887930871764,0.9999401128181702,0.999948391134422,0.9996701740248105,0.9999134778620029,0.9999704182896734,0.9999266928204371,0.9999634026087236,0.9999122029088968,0.9998770337238144,0.9999504787501089,0.9999814796969326,0.9999882335735413,0.9999687476267275,0.9999334758883203,0.9999507425436892,0.9998954051547793,0.9999486752178606,0.9999197052319504,0.9999604073668145,0.9999478037684351,0.9999919437620887,0.9999815655029738,0.9999265339375732,0.9999815581389093,0.9999077429689832,0.9999445838214525,0.9999799383476005,0.9998286240626052,1.0,0.9999732777835962,0.9999077971222577,0.9999794375599556,0.9999605394400278,0.9999559614584761,0.9999312265915273,0.9999566864216534,0.9999522857025968,0.9999402794503125,0.9999657934018614
