,S010_005,S011_005,S014_005,S022_005,S026_005,S032_005,S034_005,S035_005,S037_005,S042_005,S044_005,S045_005,S046_005,S050_005,S052_005,S053_005,S054_005,S055_005,S056_005,S057_005,S058_005,S060_005,S061_005,S062_005,S063_005,S064_005,S065_005,S066_005,S067_005,S068_005,S069_005,S070_005,S071_005,S072_005,S073_005,S074_005,S075_005,S076_005,S077_005,S078_005,S079_005,S080_005,S081_005,S083_005,S085_005,S086_005,S087_005,S089_005,S091_005,S092_005,S093_005,S094_005,S095_005,S096_005,S097_005,S098_005,S099_005,S100_005,S101_005,S102_005,S103_005,S104_005,S105_005,S106_005,S107_005,S108_005,S109_005,S110_005,S111_005,S112_005,S113_005,S114_005,S115_005,S116_005,S117_005,S118_005,S119_005,S121_005,S124_005,S125_005
S068_005,0.9997951348023392,0.9998341685775635,0.9997876289639449,0.9997642356644402,0.9999064481155358,0.9997417425398974,0.9999755304293837,0.9998577827645495,0.9998048321596971,0.999927374699083,0.9999236206713003,0.9998672094381089,0.9998320663154507,0.999798047779014,0.9999106251597363,0.9996483700502806,0.9999043181233651,0.9998700402409767,0.9996314955673565,0.999883592708388,0.9997534783971437,0.9998376536351602,0.9998014960135829,0.9998620797586247,0.9998510368122411,0.9998066261783427,0.9997611078270683,0.9996618539670485,0.9999488457391233,1.0,0.999909616430316,0.9998993649755873,0.9996937213318534,0.9997835087658694,0.9998339335355363,0.9996641249852931,0.9997525926511771,0.9999550767168951,0.999785822178795,0.9998107183261783,0.9998338726832481,0.9999254987459972,0.9998042627714233,0.9998490418572169,0.9999308864381259,0.9997369279540672,0.9999242795002128,0.9996887144198896,0.999715052965146,0.9998783666621492,0.9997708268242189,0.9999367717490446,0.9997292794023476,0.999602727465901,0.9996578672396815,0.9999879108381422,0.9996124659495486,0.9998600094378673,0.999901572688275,0.9998881814504818,0.9997919741723926,0.9998650357692406,0.9998509979007221,0.9999163731123207,0.9997896132511526,0.9999342451269171,0.9999451216590562,0.9998924610902609,0.9999249622376657,0.9998435086516367,0.9997826209854133,0.9998350847247441,0.9999478995856125,0.999951123784564,0.9999290747347541,0.9998261238959189,0.999910951380393,0.9998368549461659,0.999536189731807,0.9997835503652953
S069_005,0.9998351413752008,0.9998266004109245,0.999880043252866,0.9998478633390413,0.9999178425613856,0.9997653965862353,0.99989367409008,0.9999332890340168,0.9998989165674584,0.999887274433046,0.9999442487400956,0.9999505721956616,0.9997894398990683,0.9999286798891743,0.9999566605086614,0.9997747848612473,0.99993759143561,0.9999400014086132,0.999671028646577,0.9999275808434214,0.9997839505249657,0.9999422716887144,0.9998319892496617,0.9999184548941251,0.9999117412944101,0.9999060061082108,0.9998300404768921,0.9997422505744852,0.9999464987526305,0.999909616430316,1.0,0.9999646239676299,0.9998546908052982,0.999840530674123,0.9999046692252832,0.9997473899305468,0.999834718469919,0.9998670948067043,0.9999070358508942,0.9999237606338427,0.9999048426052609,0.9999189939759621,0.9998474577163584,0.9999017034608899,0.9999550311845489,0.9999427024038406,0.9998572668624611,0.9997665245896132,0.9998296299007521,0.9999452538955346,0.9998006793144067,0.9998299386441092,0.9997879770366811,0.9994486181292908,0.9997911204121926,0.9999310434673689,0.9996680084231372,0.9999350884719221,0.9998925455338546,0.9999188869382447,0.9998913764657604,0.999952419807787,0.9999011287620726,0.9998482258739454,0.999839491277422,0.999940591099623,0.9999221351373222,0.9999181007924267,0.9998387437095707,0.9999104260151819,0.9998577590540081,0.9999562531972157,0.9998883954616092,0.9999255780675651,0.9999583497785097,0.9998899300826806,0.9999341275466634,0.9998330287584823,0.9997166272630222,0.9999167877893024
S070_005,0.9998972282403905,0.9997094127941122,0.9999061435650054,0.9999264223171489,0.9999384939888984,0.999806679094215,0.9998829911260514,0.9999443401560335,0.9999357075631948,0.9999234204223708,0.999871965693824,0.9999708631576949,0.9998418223700012,0.9999331618731516,0.999957184930312,0.9998429025597633,0.9999648274673786,0.9999642060807304,0.9997385670094956,0.9999635533747098,0.9998830996614597,0.9999815789720354,0.999904918316713,0.9999430083644294,0.9999481229190598,0.9999428732847913,0.9998884452416369,0.9998406086818096,0.9999464848810218,0.9998993649755873,0.9999646239676299,1.0,0.999904621609743,0.9998805686728661,0.9999503069977687,0.9998462183274137,0.9999151535834613,0.9998984187653415,0.9999437706797585,0.9999327661821583,0.9999476082637526,0.9999135783462351,0.9999053331544686,0.9999605989795619,0.9999715097289812,0.9998816775310422,0.9998283689399902,0.9998406827792777,0.9998995980999795,0.9999246444247593,0.9998501549322227,0.9998814478930305,0.9998427223958469,0.9994758188968037,0.999866976901694,0.9999184013607961,0.9997638017098333,0.9999232869232215,0.9998977700991281,0.9999517273277492,0.9999239218293524,0.9999583939758889,0.9999446434054048,0.9997863449574232,0.9999174331524953,0.9999274616199705,0.9999155220146985,0.9999485359685876,0.9997574237672592,0.9999247774449509,0.9998485824505998,0.9999603614298352,0.9998219823061202,0.9999290637401732,0.999929328771902,0.9999402987768481,0.9999429074060028,0.9998610124685061,0.9998004452822508,0.9999314086933138
S071_005,0.9998991939559374,0.9995312973357284,0.9999360991571147,0.9999422686231046,0.9998930257335966,0.9999057212765026,0.9997241577626016,0.9999572605554204,0.9999756099675968,0.9998729534817026,0.9997439463399248,0.9999467144803684,0.9998280750000816,0.999958798063812,0.999872287918932,0.9999638311300608,0.9999336016057117,0.999941602543034,0.9998631566577325,0.9999414764765273,0.9999355491663863,0.9999466272220016,0.9999453771315197,0.999936308930395,0.9999540752921815,0.9999341139192581,0.9999515779416291,0.9999422005878136,0.9998700606882851,0.9996937213318534,0.9998546908052982,0.999904621609743,1.0,0.9999333250714243,0.9999608403552599,0.9999447310103244,0.9999688229669066,0.9997773051878712,0.9999500853683491,0.9999680523689606,0.9999540102783869,0.9998572419074349,0.9999055341946067,0.999941834035749,0.9999041105307982,0.9997891089991683,0.9996877487746791,0.9999322500426602,0.999972123573465,0.9999088394717184,0.9998738987271379,0.9997697481036556,0.9999329155854467,0.9994320932138037,0.9999757247564767,0.999766149590718,0.9998920559279095,0.9999110191880154,0.999857126277187,0.9999302741547893,0.9999552918496057,0.9999460709740462,0.9999519222833246,0.9995748579367504,0.9999264584405972,0.9998608040058731,0.9997909418201074,0.9999294953964324,0.9995404394957458,0.9999493553761531,0.9999128703865552,0.9999549555563388,0.9996633469702164,0.9998012587753707,0.9998701411021923,0.9999640852215586,0.9999073946660244,0.9998729295660894,0.999936489998929,0.9999698016426087
S072_005,0.9999673792489184,0.9995975280820744,0.9999854480276414,0.9999584438836397,0.999949750656088,0.9999670988570656,0.9998208804818096,0.9999387288286499,0.9999640113862089,0.9999265024479077,0.9997859919588603,0.9999466315828035,0.999915934990162,0.999958935785408,0.9998785695246959,0.9999612469746448,0.9999523394366171,0.9999545026370948,0.999967759935822,0.9999646795910216,0.9999620137364722,0.9999218730970554,0.9999762603588891,0.999976943670978,0.9999843214045308,0.9999598812962041,0.9999864122914092,0.9999621066397457,0.999918238315038,0.9997835087658694,0.999840530674123,0.9998805686728661,0.9999333250714243,1.0,0.9999594586962177,0.9999607292689936,0.999934194982485,0.9998652350955671,0.9999109852386353,0.9999372825978853,0.9999743363540691,0.9999314899776798,0.9999744036163881,0.9999679475101779,0.9999164341158316,0.9997212979009232,0.9997528301770264,0.9999792320774799,0.9999704118822619,0.9999367496156167,0.9999861149158727,0.9998394868302164,0.9999911237374428,0.9994792620715167,0.9999612306980232,0.9998202704041389,0.999963438057978,0.9999288680169622,0.9999613752192855,0.9999728285544377,0.9999847585150796,0.9999648568258129,0.9999840885309322,0.9996099779181248,0.999957156960904,0.9999340797398576,0.9998539159204315,0.9999435310780896,0.999599210867954,0.9999708958920231,0.9999744694543988,0.999913027308918,0.9997800999491404,0.9998100410586936,0.9999197415075344,0.9999737086689167,0.9999244829386408,0.9999382184584927,0.9999245619523687,0.9999693898188877
S073_005,0.9999369942236253,0.9996444586765822,0.9999702341645779,0.9999758930208921,0.9999739507209929,0.9999321763649595,0.9998460060659975,0.9999757872930153,0.9999773363215504,0.9999483598908716,0.9998308970307554,0.9999723196035444,0.9999424227799016,0.9999587540205084,0.9999505381090078,0.9999536390140863,0.999972295611213,0.9999790093449583,0.9998786962988592,0.9999866236454074,0.9999672409356333,0.9999529054110666,0.9999755162121268,0.9999871283549907,0.9999825293661667,0.9999715804516396,0.9999806048049114,0.9999339849520907,0.9999523876763682,0.9998339335355363,0.9999046692252832,0.9999503069977687,0.9999608403552599,0.9999594586962177,1.0,0.9999456338552335,0.999985325438138,0.9999145869522901,0.9999590729933002,0.999958655987438,0.9999959083204684,0.9999434792555544,0.9999700220211483,0.9999879100451535,0.9999656899699729,0.9997802779478172,0.9998458773669919,0.9999548999564143,0.9999730865357522,0.9999586919593801,0.9999234707338069,0.9998973442485912,0.9999505403795923,0.9996106200833816,0.9999545001342893,0.9998767855113572,0.9998978457641847,0.9999645980245421,0.9999290852877829,0.9999677503758302,0.9999781068564024,0.999978149059875,0.9999905754263393,0.999739990005846,0.9999827576201118,0.9999333884561463,0.999873244667089,0.9999874609460014,0.99970091903224,0.9999881770411027,0.999921662555004,0.9999640003000202,0.9997836386335643,0.9999052135300726,0.9999398179663518,0.999996812207423,0.9999455692114739,0.9999277353697186,0.9999022583437747,0.9999649020983291
S074_005,0.9999568718660754,0.9993665550874062,0.9999462443896473,0.9999657386792306,0.9999031393203361,0.9999380728158834,0.999683959498483,0.9998939001824734,0.9999291895245813,0.9998700561994519,0.9996232407766052,0.9998895020390595,0.9998819169861556,0.9998988165709,0.9998008039812026,0.9999883373379116,0.9999058086631366,0.9998978634358145,0.9999529613870889,0.9999183231541114,0.9999794693410599,0.9998891191221202,0.9999771242638538,0.999937334496668,0.999942274629867,0.9999239832392693,0.9999736062719353,0.9999973146729711,0.9998462554571836,0.9996641249852931,0.9997473899305468,0.9998462183274137,0.9999447310103244,0.9999607292689936,0.9999456338552335,1.0,0.9999624850526014,0.9998004308222168,0.9998743711269414,0.9999057727617245,0.9999522033404528,0.9998299931269832,0.9999541833112675,0.9999517798040342,0.9998500079101114,0.9996141668824777,0.9996473403982593,0.9999844408668157,0.9999753872578565,0.9998454382275054,0.9999363311825432,0.9997936124461093,0.9999782377013535,0.9994540964170451,0.9999755896628711,0.9997117494652087,0.999971847258601,0.9998481242345841,0.9998602932746863,0.9999186355177432,0.9999487952100109,0.9999050748226577,0.9999557689229197,0.9994799593071012,0.9999605835555763,0.9998448781037088,0.9997262174009696,0.9999065904697405,0.9994382284234794,0.9999230995754417,0.9998894814332293,0.9998589769690012,0.9995949087202748,0.9997286416064234,0.999813159368301,0.9999554808877582,0.9998653439412853,0.9998564054586067,0.9999611758411899,0.9999286357809883
S075_005,0.9999127749920487,0.9995198322938582,0.9999347805406873,0.9999662009743431,0.9999330784824655,0.9999256096811775,0.9997688823969425,0.9999528999211915,0.9999625402479285,0.9999191530082391,0.9997374953903009,0.9999361834248306,0.9999191716356369,0.9999202892533945,0.9998991741813084,0.9999631329596657,0.999941949833625,0.9999432668127125,0.9998717780795792,0.9999572056003039,0.9999785328509264,0.9999247630283935,0.9999747101443819,0.9999522807403566,0.999954865820025,0.9999358053575721,0.9999712794249908,0.9999504207153164,0.9999014814971037,0.9997525926511771,0.999834718469919,0.9999151535834613,0.9999688229669066,0.999934194982485,0.999985325438138,0.9999624850526014,1.0,0.9998679882900229,0.9999390665548485,0.9999380886060582,0.999973016602744,0.999885780128074,0.9999422786499589,0.9999662602384084,0.999925820960363,0.9996989813718227,0.9997773327719488,0.9999529466201889,0.9999719700893815,0.9999057512053853,0.9998862837562292,0.9998681416070403,0.9999419263826742,0.9996064580259872,0.9999635591440273,0.9998105710214606,0.9999071200306053,0.9999169362972046,0.9998701720059673,0.9999342215288914,0.9999487892656246,0.9999350918338534,0.9999680450562072,0.9996533405417141,0.9999733076592764,0.999871213321104,0.9998035581598466,0.9999641440084963,0.9996017385258393,0.9999593697361,0.9998791490657418,0.9999321455974195,0.9996777284787833,0.9998573846398031,0.9998750271898253,0.9999839772914414,0.9999105089147067,0.9998968670903636,0.9999126178046632,0.9999337191577596
S076_005,0.999864089128852,0.9997270519266652,0.9998616271186358,0.9998569659619464,0.9999627055776633,0.9998610139573391,0.9999404449599123,0.9999016234030043,0.9998611286655482,0.9999704114663257,0.9998644737664968,0.9998870231219057,0.9999529977742646,0.9998272660960844,0.9999257032136062,0.9997837075977501,0.9999326388409947,0.9999025778264876,0.9997665713774975,0.9999281794817353,0.9998753332810085,0.9998449245853581,0.9999006010826523,0.9999236629546899,0.9999012942013152,0.999860789648638,0.999870824998156,0.9997886559105449,0.9999693710095977,0.9999550767168951,0.9998670948067043,0.9998984187653415,0.9997773051878712,0.9998652350955671,0.9999145869522901,0.9998004308222168,0.9998679882900229,1.0,0.9998280787021205,0.9998497073471218,0.9999088595448212,0.999951450785968,0.9998963519595739,0.9999130705079744,0.9999467590863685,0.9996473165515503,0.9999528424752057,0.9998225866828087,0.9998171823005148,0.9999059473436696,0.9998478982047259,0.9999897734303672,0.9998437484569824,0.9997626385379967,0.9997709175700336,0.9999609171266882,0.9997583184731216,0.9999013985912629,0.9999238040277643,0.9999189003603776,0.999859750110789,0.9998953466395539,0.9999186051247856,0.9998851720255748,0.999896205055243,0.9999412876428866,0.9999051990897367,0.9999546496780909,0.9998660896209034,0.9999134842357781,0.9998295978887204,0.9998554649302343,0.999882079021557,0.9999549549455403,0.9999329518612474,0.9999080112032885,0.9999264073989924,0.9998963860891317,0.9996688330814182,0.9998265055379596
S077_005,0.9998536041849826,0.9997080130213309,0.9999296064023477,0.9999445616058767,0.9998946275020597,0.9998483182182892,0.9998351599176524,0.9999475835475466,0.9999788411384981,0.9998891914795488,0.9998522664001807,0.9999826605999531,0.9998534843982959,0.9999699381284933,0.999955931669442,0.999888598893042,0.9999315825570512,0.9999826518337358,0.9997918636488539,0.9999686819792407,0.9999137588981937,0.9999664536715879,0.999905640346712,0.9999307604584781,0.9999576452000201,0.9999626163199772,0.9999367692198587,0.9998640149060305,0.9998872549214326,0.999785822178795,0.9999070358508942,0.9999437706797585,0.9999500853683491,0.9999109852386353,0.9999590729933002,0.9998743711269414,0.9999390665548485,0.9998280787021205,1.0,0.999919921767358,0.9999549039237818,0.9999184419466736,0.9999109257152593,0.9999485925052719,0.9999536785551315,0.9998554410577672,0.9997710804085757,0.9998971567034887,0.9999549136108642,0.9999485848222545,0.9998757476893456,0.9998038560310343,0.9998760035063335,0.9994292966689425,0.999941391126801,0.9998376348905926,0.9998410615251814,0.9999603496042605,0.9998983975775015,0.999938207036587,0.9999564031417867,0.9999599466582546,0.9999433401913331,0.9996751699502158,0.9999352876489233,0.9998688897167889,0.9998976355662782,0.9999362284402508,0.9996410816349132,0.9999484547740829,0.9998936274151524,0.9999834929308249,0.9997769441614553,0.9998838020937606,0.9999143595845977,0.9999622120835748,0.9998927561375642,0.9999234251747228,0.9998786389917877,0.9999522906454121
S078_005,0.999921448712181,0.9996513638582294,0.9999364472068514,0.9999087847338053,0.9999423900081612,0.9999192219198938,0.9998155591252084,0.9999860610798225,0.9999661653488197,0.9999267114604699,0.9998388597561418,0.999957683915094,0.9998432092280026,0.9999617710094376,0.9999007256510833,0.9999270505295176,0.9999757829356146,0.9999490520353113,0.9998511089719154,0.9999545502078505,0.9999043165313698,0.999951886231974,0.9999467926575003,0.9999611325461585,0.9999646840877164,0.9999218453357827,0.9999289926870941,0.9999093391036805,0.9999441369399952,0.9998107183261783,0.9999237606338427,0.9999327661821583,0.9999680523689606,0.9999372825978853,0.999958655987438,0.9999057727617245,0.9999380886060582,0.9998497073471218,0.999919921767358,1.0,0.9999538234983208,0.9999077784486775,0.9999001858289166,0.9999429573627301,0.9999421714299239,0.9998339154689404,0.9997834796315895,0.999894778556214,0.9999277677773492,0.999945268999441,0.9998761762798727,0.9998406381899947,0.999928823627218,0.9995162677062412,0.9999189956913255,0.9998676436565496,0.9998444404226179,0.9999310739200327,0.9999077496421747,0.9999614210594607,0.9999467118846446,0.9999702819819135,0.9999639803611053,0.9997130294950508,0.9999003973415599,0.999944255413691,0.9998550030904644,0.9999586156398571,0.999702982727512,0.9999658684731986,0.9999441232474621,0.9999631585896978,0.9997864049838173,0.9998655471963366,0.9999372591615044,0.9999575551285219,0.9999745007443641,0.9998836649359624,0.9998596681627878,0.9999738869979787
S079_005,0.9999567497245173,0.9996408651347323,0.9999867112684305,0.9999851575738165,0.9999771673214919,0.9999318928364683,0.9998463440823393,0.9999652386900498,0.9999750410821286,0.9999412162297556,0.9998281405949152,0.9999746297852291,0.9999388162276576,0.9999679065202375,0.9999439591588842,0.9999583674516925,0.9999709665681265,0.9999815866293503,0.9999000465837438,0.9999875716431371,0.9999662487589068,0.9999574348753553,0.9999756301200141,0.9999942782352328,0.9999892777282239,0.9999857504482078,0.9999860255528894,0.9999424247593877,0.9999504830925016,0.9998338726832481,0.9999048426052609,0.9999476082637526,0.9999540102783869,0.9999743363540691,0.9999959083204684,0.9999522033404528,0.999973016602744,0.9999088595448212,0.9999549039237818,0.9999538234983208,1.0,0.9999456479193088,0.9999854579469797,0.9999944396497893,0.9999589572328884,0.9997896037868454,0.9998284499323045,0.9999663298263873,0.9999791785217794,0.9999586808823934,0.9999505622824095,0.9998829938477622,0.9999611431696264,0.9995582003270349,0.9999593499195928,0.9998680307090803,0.9999136819579254,0.9999623426645652,0.9999437793373734,0.9999741949634088,0.9999905339600969,0.9999850559939155,0.999995035751661,0.9997153882052846,0.99998718752476,0.9999419978102362,0.9998758860589978,0.9999782448990914,0.9996804721250876,0.9999866616723548,0.9999342182829488,0.9999572439782932,0.9997908500344409,0.9998854548896152,0.9999414197509605,0.9999949836339003,0.9999401891476702,0.9999262561466199,0.9999186719269955,0.999975229820914
S080_005,0.9998763878921513,0.9998385516752193,0.9999288073597801,0.9998916466555787,0.999961437435532,0.9999075883503882,0.9999604803985795,0.9999527982889632,0.9999412890019217,0.9999686572702059,0.9999429611556119,0.9999585539278997,0.9999383369479907,0.9999334826300824,0.9999681768510642,0.9998381515731096,0.9999590796384284,0.999968597266625,0.9998303144718009,0.9999724176688571,0.9998932921710719,0.9999058538464001,0.999915470946996,0.9999563757282726,0.9999577806652488,0.9999261928387935,0.9999247280463127,0.9998235013859349,0.9999716354903598,0.9999254987459972,0.9999189939759621,0.9999135783462351,0.9998572419074349,0.9999314899776798,0.9999434792555544,0.9998299931269832,0.999885780128074,0.999951450785968,0.9999184419466736,0.9999077784486775,0.9999456479193088,1.0,0.999922127921079,0.9999358625277446,0.9999784508246649,0.9997769632069514,0.999919976156974,0.9998762088596777,0.9998867454843474,0.9999842722788436,0.9999110467162073,0.9999231640217816,0.999895149249438,0.999633925589132,0.9998554414373532,0.9999523170455459,0.999825352228728,0.999977929280059,0.9999835760941743,0.999963594359109,0.9999343641623855,0.9999618088532818,0.9999531879645341,0.9998377603716773,0.9999128639975338,0.9999656305484157,0.9999639778714737,0.9999683241285291,0.9998361673319833,0.9999684259442658,0.9999382922313463,0.9999383944283506,0.9999388302260499,0.9999483570804633,0.9999889495670337,0.9999484531861972,0.9999479745722714,0.9999713249570452,0.9997616717516782,0.9999164228903676
S081_005,0.9999674311069937,0.9995681787349062,0.9999860812632896,0.9999855206665984,0.9999640525602144,0.9999186805121854,0.9998154029134536,0.9999115502521521,0.9999363274048121,0.9999119886806557,0.999767464903816,0.9999377307857901,0.9999435906869171,0.9999342963361524,0.9999021546263696,0.9999491856597676,0.9999357392870741,0.9999515306445226,0.9999243100525496,0.9999619140385139,0.9999618119013374,0.9999189128720241,0.9999635301846636,0.9999810676603557,0.9999696617258659,0.9999791777913067,0.9999809888208505,0.9999431303844083,0.999919191338475,0.9998042627714233,0.9998474577163584,0.9999053331544686,0.9999055341946067,0.9999744036163881,0.9999700220211483,0.9999541833112675,0.9999422786499589,0.9998963519595739,0.9999109257152593,0.9999001858289166,0.9999854579469797,0.999922127921079,1.0,0.9999848891779132,0.9999164193462299,0.9997155369616503,0.9997896365755158,0.9999765464929953,0.9999676338623333,0.9999198937347473,0.9999754527448415,0.9998605673785689,0.9999623463282181,0.9995111034510837,0.9999438870100017,0.9998215138297253,0.9999335193763702,0.9999251246946076,0.9999369902944218,0.9999520143318256,0.9999806087555297,0.9999567181928274,0.9999794103511799,0.9996487978012014,0.9999892019563785,0.999919381898742,0.999837609679308,0.9999436065621511,0.9996106691637806,0.9999578350241253,0.9999114804398677,0.9998995962310153,0.9997543406360649,0.9998291591553653,0.9999038836802924,0.9999723519036677,0.9998933753856802,0.9999028337555563,0.9999221310342671,0.999946811934598
S083_005,0.9999682409716256,0.9996208899735788,0.9999766471925065,0.999988806794311,0.9999726133384811,0.9999132750977446,0.9998546276280934,0.9999522924538706,0.9999676298598482,0.9999441684197097,0.9998139147771008,0.9999733284397612,0.9999260835149701,0.9999572775965767,0.9999356413740675,0.9999438827154578,0.9999737036685816,0.9999785230541159,0.9998915904888467,0.9999871437553197,0.9999687434272827,0.999968182357901,0.9999762639978127,0.9999876760372701,0.9999884497650061,0.9999839482233065,0.9999755866224092,0.9999451596183762,0.9999471917025281,0.9998490418572169,0.9999017034608899,0.9999605989795619,0.999941834035749,0.9999679475101779,0.9999879100451535,0.9999517798040342,0.9999662602384084,0.9999130705079744,0.9999485925052719,0.9999429573627301,0.9999944396497893,0.9999358625277446,0.9999848891779132,1.0,0.999958367686547,0.9997857162845577,0.9998095439734459,0.9999565742388207,0.9999734755422829,0.9999391144865144,0.9999527950882997,0.9998917731886153,0.9999509688037275,0.9995209411777111,0.9999512498099914,0.9998728348406941,0.9999096938797059,0.9999409022797235,0.999942561819769,0.9999791675882952,0.9999826911615971,0.9999774841659652,0.9999929540209969,0.9997006316676191,0.9999868130951883,0.999939591756636,0.9998840494383198,0.9999704747926703,0.9996673316282775,0.999969452919333,0.9999161633663913,0.9999457406204129,0.9997868185330822,0.9998826126133425,0.999928513269695,0.9999884446423745,0.9999396740946856,0.9999162069234719,0.9999100050642499,0.9999663258255936
S085_005,0.9998865371643818,0.9998056238073653,0.9999209491273866,0.9999155696084581,0.9999622998917346,0.9998833011079273,0.9999472534498217,0.9999770869529642,0.999962710935829,0.9999746942666449,0.9999329295462025,0.9999824902931054,0.9999115197657774,0.9999459965107537,0.9999845048380889,0.9998527448807427,0.9999825814229197,0.9999840756646738,0.9997928397947383,0.9999870789852803,0.9999092547970354,0.9999567190549933,0.9999298935879709,0.9999598955473841,0.9999679959395051,0.9999381214843913,0.9999219635366798,0.9998441657735067,0.9999777523847011,0.9999308864381259,0.9999550311845489,0.9999715097289812,0.9999041105307982,0.9999164341158316,0.9999656899699729,0.9998500079101114,0.999925820960363,0.9999467590863685,0.9999536785551315,0.9999421714299239,0.9999589572328884,0.9999784508246649,0.9999164193462299,0.999958367686547,1.0,0.9998342363726571,0.9999037023567189,0.9998681411667247,0.9999062697048994,0.9999755717100575,0.9998812211892416,0.9999327486947712,0.9998820493223581,0.9996137250824543,0.9998770861370718,0.9999627721960338,0.999806910886078,0.9999720909483247,0.9999544498454649,0.999974390147286,0.999937147181207,0.9999722703898386,0.9999636963859654,0.9998447722206055,0.9999261766728709,0.9999586397878436,0.9999640479080094,0.9999839258588322,0.9998309116777435,0.9999672985011343,0.9999106404846063,0.9999731625683613,0.9999019009664711,0.9999726876421496,0.9999788279367662,0.9999642973639281,0.9999703664378436,0.9999474627246934,0.9997828940480824,0.9999336021037614
S086_005,0.9997056733423458,0.9997478100150669,0.999785830966533,0.9997463299287788,0.9997580902580472,0.9995862758187867,0.9997364146246001,0.9998198870027033,0.999813464558573,0.9997047802084986,0.9998538029332247,0.9998783234989314,0.9995694580012605,0.9998831741618679,0.9998527419225149,0.999662155271532,0.9998125250302478,0.9998536117951674,0.9995165859024404,0.9998141283212189,0.9996270430546728,0.9998927197885455,0.9996748110760829,0.999794488280041,0.9998079768261007,0.9998349453261295,0.9997026132872903,0.9996132213853792,0.99979078922249,0.9997369279540672,0.9999427024038406,0.9998816775310422,0.9997891089991683,0.9997212979009232,0.9997802779478172,0.9996141668824777,0.9996989813718227,0.9996473165515503,0.9998554410577672,0.9998339154689404,0.9997896037868454,0.9997769632069514,0.9997155369616503,0.9997857162845577,0.9998342363726571,1.0,0.9996406806243839,0.9996370318337283,0.9997426228552438,0.9998449442501298,0.9996806598672956,0.9995892011352315,0.9996454153301562,0.9990692081469941,0.999711976483314,0.9997653897508656,0.9995289824121345,0.9998354969391848,0.9997611281151801,0.9998034557723168,0.9998080284682052,0.999869438297356,0.9997752412900507,0.9996467765341187,0.9997032537375299,0.999802625844736,0.9998155876189532,0.9997650716658281,0.9996407364724557,0.999786212572916,0.9997605966517104,0.9998978647512075,0.9997550030953122,0.99976471548767,0.999840661459949,0.9997663349579418,0.999797523095041,0.9996890566421158,0.9996635799182464,0.9998608775831002
S087_005,0.9997148931742913,0.9998147127975667,0.9997739026409773,0.9997393212024771,0.999900905967611,0.9997666116708499,0.999910422687841,0.9998569984568082,0.9997820508455089,0.9998977424096416,0.9999007689204757,0.9998214941389526,0.9998969412372047,0.9997608413806653,0.9999181782849412,0.999666679186709,0.9998526167294484,0.9998390374938083,0.9996090586876322,0.9998530192802634,0.9997438140898509,0.9997483775779386,0.9997800492036787,0.9998493284786625,0.9998077927881128,0.9997748053695543,0.9997721371347699,0.9996235556011318,0.9999276594937448,0.9999242795002128,0.9998572668624611,0.9998283689399902,0.9996877487746791,0.9997528301770264,0.9998458773669919,0.9996473403982593,0.9997773327719488,0.9999528424752057,0.9997710804085757,0.9997834796315895,0.9998284499323045,0.999919976156974,0.9997896365755158,0.9998095439734459,0.9999037023567189,0.9996406806243839,1.0,0.9996991646644435,0.9997041681748132,0.9998905593951645,0.9997128807182109,0.9999286295492082,0.999721883679116,0.9998190716354658,0.9996483714092522,0.9999430365690303,0.9995929676578829,0.9998916989858737,0.9998471923938838,0.9998215315050812,0.9997707976291393,0.9998353577063218,0.9998257374088277,0.9999676566597359,0.9997939174103543,0.9998847645303837,0.9998632169145302,0.9999029008351461,0.9999450344975395,0.9998646710046483,0.999755143004397,0.9998219558356697,0.9998881655437953,0.9999580766185913,0.9999163981717354,0.9998264976228186,0.9998611906934584,0.9998336700305719,0.9995238502410398,0.9997436047116878
S089_005,0.9999460724459184,0.9994603415285765,0.9999730014475898,0.9999729140927893,0.9999182628924306,0.9999503051885562,0.9997271444892032,0.9998992212590053,0.9999398825427436,0.999876763496226,0.9996826360206236,0.999907343676734,0.9999195138353757,0.9999223219508794,0.9998403901843532,0.9999840858756299,0.999903953059295,0.9999219682040611,0.9999655162153777,0.9999345705050906,0.9999763008551538,0.9998839793547494,0.9999687008428181,0.9999532343524571,0.9999541022706054,0.9999498893139226,0.9999921697089511,0.9999762481003044,0.9998607567836938,0.9996887144198896,0.9997665245896132,0.9998406827792777,0.9999322500426602,0.9999792320774799,0.9999548999564143,0.9999844408668157,0.9999529466201889,0.9998225866828087,0.9998971567034887,0.999894778556214,0.9999663298263873,0.9998762088596777,0.9999765464929953,0.9999565742388207,0.9998681411667247,0.9996370318337283,0.9996991646644435,1.0,0.9999834576411462,0.9998883087382177,0.9999657999538235,0.9997977152988725,0.9999857003835034,0.9994782716309383,0.999978620456647,0.9997330304587395,0.9999812510539722,0.9998951704132032,0.99989908677045,0.9999256649721641,0.9999715673148427,0.999926194934831,0.9999635884143828,0.9995226873094843,0.9999745651087877,0.9998629927504811,0.9997657111405486,0.9999170047564789,0.9994834163580041,0.9999474975543422,0.9999201093510718,0.9998761221323823,0.9996581622387115,0.9997535903310181,0.9998517634287057,0.9999660893435734,0.9998592236704452,0.9998988869558469,0.999962630593412,0.9999396657130621
