,S010_007,S011_007,S014_007,S022_007,S026_007,S032_007,S034_007,S035_007,S037_007,S042_007,S044_007,S045_007,S050_007,S051_007,S052_007,S053_007,S055_007,S056_007,S057_007,S058_007,S059_007,S060_007,S061_007,S062_007,S063_007,S064_007,S065_007,S066_007,S067_007,S068_007,S069_007,S070_007,S071_007,S073_007,S074_007,S075_007,S076_007,S077_007,S078_007,S079_007,S080_007,S081_007,S082_007,S084_007,S085_007,S086_007,S087_007,S088_007,S089_007,S090_007,S092_007,S094_007,S095_007,S097_007,S099_007,S100_007,S101_007,S102_007,S103_007,S105_007,S106_007,S107_007,S110_007,S111_007,S113_007,S114_007,S116_007,S117_007,S119_007,S121_007,S122_007,S124_007
S059_007,0.9998773310441955,0.999337127997159,0.9998883172261704,0.9996302065132052,0.999817617431842,0.9992319328491911,0.9992736468958902,0.999668235100005,0.9998264557316595,0.9985552312946304,0.9994623303633869,0.9989587264722876,0.9992908552954347,0.9997774525264636,0.9999263627042835,0.9998719526384977,0.9998689847927058,0.9996888079835353,0.9994638859522627,0.9997782315883359,1.0,0.9991183148243447,0.9998057819033065,0.9997462249320941,0.9992449751021292,0.9997000422640825,0.9998686660859776,0.9995820193302902,0.9984294274764841,0.9993730682045714,0.9995821064924534,0.9993473251302797,0.9997325577122493,0.9994654743234964,0.9993934708922464,0.9993285382133794,0.9993161938305488,0.9995963850617551,0.9993328035693515,0.9982034635020067,0.9995870497411137,0.9995687313353785,0.9990206062425501,0.999179209514715,0.9997472856797676,0.9995168979831365,0.9965102895327773,0.999758095689895,0.9997314375780627,0.999245598628424,0.999895442107062,0.999369702752143,0.9997405124033611,0.9988501575677167,0.9995254236800734,0.9997988885710603,0.9997909964047189,0.9997109283752058,0.9996358691433225,0.9993489218700404,0.9995065221979823,0.9986184432575247,0.999536691150707,0.999797920013256,0.9990393477845063,0.9980873999757803,0.9996078439163119,0.9995956965641474,0.9991150496526975,0.999172736740747,0.9995160334670841,0.9995869707683066
S060_007,0.9993557165680174,0.9997619361173071,0.999543261949288,0.9996934955053407,0.9995694456081222,0.999948492883273,0.9998748972199015,0.999758660496264,0.9985531252016111,0.9997776383420527,0.9999050683198264,0.9998243483344957,0.9997624663521224,0.9988044661084474,0.9993426754772089,0.9995974768593838,0.9993128874621642,0.9983505560462681,0.9998514404356061,0.9982796518897744,0.9991183148243447,1.0,0.9995715832178184,0.9996362018950983,0.9996669949923938,0.9997830456065591,0.9994638546443264,0.9998511182611297,0.9996568668394316,0.9996306611163251,0.9996818806912553,0.9994385677328735,0.9993726304488124,0.9997809685410136,0.9998211065823063,0.9994551325196833,0.9998384645655759,0.9998551497212043,0.9998696697602724,0.9996564688402559,0.9998605068360464,0.9977528181798971,0.9994192193676995,0.9999006246490586,0.9992827289188271,0.9998840832853633,0.9987501355671979,0.9989140597883193,0.9997018022178529,0.9998964302419586,0.9989301863522932,0.9996162094108609,0.9997221195921694,0.9998761643785444,0.9996295423670475,0.9984050354388893,0.9981621949752695,0.9996026755807437,0.9998465589851414,0.9999012937479141,0.9989221512043591,0.9983792711691795,0.999418212117984,0.999663528747615,0.9998058190656275,0.9996985062432402,0.9995733412444847,0.99893236815374,0.9990332793224891,0.9998386364091947,0.999577796529715,0.9996989080302263
S061_007,0.9998882376191193,0.999818242411921,0.9999453226748077,0.9997891534001087,0.9999147518946682,0.9996778409137851,0.9997472832201639,0.9999611456064377,0.999434812155003,0.9991986825143958,0.9998078776668871,0.9995738031907583,0.9997241068498225,0.9995959198913476,0.9999000364694892,0.9998912335646996,0.9997063189280443,0.9992202330011561,0.9998597219279932,0.9994935568688106,0.9998057819033065,0.9995715832178184,1.0,0.9999402556294805,0.9994566448762722,0.9998732567777499,0.9998751358122882,0.9998437047294344,0.9992619398893547,0.9998717051941727,0.9998930415367133,0.9996577707976864,0.9998189779288232,0.9998433941209627,0.9998075050005271,0.9995056768335097,0.9995990532625536,0.9998996061950275,0.9997493485134732,0.9990040663562831,0.9998949105766286,0.9990526875101319,0.9995945940289419,0.9996915556112662,0.9996760444784595,0.9998563365777845,0.9977929845057995,0.9994504298563338,0.9998214256100826,0.9996921204523124,0.9998328471296127,0.9998524259205119,0.9999357008764365,0.9994923131836744,0.9999108379777479,0.9995105214093686,0.9993908345052007,0.9999812128715754,0.9998502508180211,0.9997400936986984,0.9994007906814288,0.9991236535980004,0.9998175957967973,0.9999832725505732,0.9996461704340918,0.9988825106057766,0.9999037595704379,0.9997673158123648,0.9995745475237073,0.9996813617027752,0.9998854429037481,0.9998115927593199
S062_007,0.9998150425798624,0.9998014455507191,0.9999065555154663,0.9997034823473018,0.9997873938016698,0.9996728289050488,0.9996993717432977,0.9999528765164724,0.9992702079230904,0.9992146810575527,0.9997763100935128,0.9995868666818706,0.999855302126773,0.9995501619230319,0.9998524399530977,0.9998803687015387,0.9996393933161586,0.9990485606960741,0.9998593780880504,0.9993541658875476,0.9997462249320941,0.9996362018950983,0.9999402556294805,1.0,0.9993256179646172,0.9998983053089686,0.999767476914714,0.9997935862235294,0.9993805100562638,0.9998317264193487,0.9999536421249231,0.9995202659894208,0.9996437954281214,0.9998217070207408,0.9998002715313745,0.999520197982952,0.999516872531121,0.9998791891958335,0.9996933354892943,0.9990505011423285,0.9999357564374322,0.9987802245447055,0.9997130113284391,0.9997135660036333,0.9995195179995668,0.9998363761938995,0.9980534725649547,0.9992948425904502,0.9997504350647705,0.9996478807431664,0.9997410012895124,0.999850048692704,0.9998860120909339,0.9994903533951542,0.9999121391771573,0.9992914322049523,0.9992895105836599,0.9999342453983615,0.9998175306605017,0.9997380030691261,0.9991438560450374,0.9992582170875605,0.9999302077237158,0.9999783758908961,0.9996775343592376,0.9989515013941461,0.9999100977614701,0.9997692715446048,0.9995353706595062,0.9996982379578706,0.9999277051598243,0.9997415440751162
S063_007,0.9994271170110829,0.9994802369933399,0.9995757117422772,0.9998766489780873,0.9997105516575958,0.9997936549395205,0.9997540793187908,0.9995288970728375,0.9988629615571233,0.9995650434858654,0.9998051560236185,0.9994767175280217,0.9992958421876577,0.9986537987271344,0.9992906547459686,0.9995326771431302,0.999443813912412,0.9986892945230624,0.9995952884870506,0.998431724383994,0.9992449751021292,0.9996669949923938,0.9994566448762722,0.9993256179646172,1.0,0.9996424059437568,0.9996087644013325,0.9998024133191183,0.9988072428391244,0.9992797483213202,0.9992923552691029,0.9995747077902262,0.9996509993909257,0.9996406621405527,0.9996243634058162,0.9994513709174558,0.999965654141792,0.9997149137967833,0.9998270840678686,0.9991990561103684,0.9995674339165204,0.9983805784615053,0.9987270288987291,0.9995981482250095,0.9996044136565957,0.9997687333170352,0.9975964701527561,0.9993248371157716,0.999843012792039,0.9998265292074071,0.9989917073859734,0.9992444933649703,0.9996912989949464,0.9996112257595438,0.9992598481295609,0.9987954414210135,0.9983276960263702,0.9994368231022557,0.9998337708559756,0.9997570104406023,0.9996114574634841,0.9974048243969141,0.9988594403775576,0.9994829639010415,0.9993495586766435,0.9992610688434922,0.9993234733643256,0.998583656678402,0.9988398130404549,0.99957772533883,0.9991714474918622,0.9998123857846767
S064_007,0.9998594526707444,0.9998428886300575,0.9998880813923238,0.9999000331855745,0.9998856906336585,0.999795081596793,0.9998300236266356,0.9999392000045458,0.9992821589211013,0.9994791336154528,0.9999119214840746,0.9997055791257735,0.9998272988686614,0.9994713218669998,0.9997689407896649,0.9998694654409044,0.999682909203356,0.9990860712072732,0.9999317185359111,0.9992113414929958,0.9997000422640825,0.9997830456065591,0.9998732567777499,0.9998983053089686,0.9996424059437568,1.0,0.9998124488829642,0.9999361111463851,0.9993074506735321,0.9997245976315701,0.9998604470238796,0.9996687653011068,0.999741124688574,0.9999052093023088,0.99981148183465,0.9997527074906521,0.9997788114969426,0.9999623531309322,0.9998388436514707,0.9992613047776269,0.9999190092273431,0.9987331448503556,0.9994736416328884,0.9998107783434702,0.9996375892190091,0.9999262484020273,0.9980084084372627,0.9994131385606668,0.999905152000666,0.9998098490546723,0.9995936178472711,0.9997472315502544,0.999970448295266,0.9995903404870976,0.999818122596718,0.9991727572437986,0.9990833809691152,0.9998755470459981,0.9999544737635069,0.999890231495206,0.9994525616411444,0.9987548397153427,0.9997043058248827,0.9999349207452214,0.9997046003220216,0.999208831227616,0.999858555262124,0.9994644041778756,0.9994190302860516,0.9997967338429987,0.9997896353612246,0.9999097781155053
S065_007,0.9998170910576696,0.9995405822762468,0.99989845385459,0.9998402250607015,0.9999479197014991,0.9995776516314154,0.9995930593630683,0.9997918045780722,0.9996958256516892,0.9989465011541778,0.9997073246649661,0.9992555393632496,0.9994217780551407,0.9995284856530491,0.9999346647759152,0.9999444711940509,0.9999251124046956,0.9995702429814436,0.9996881543700092,0.9994753335442668,0.9998686660859776,0.9994638546443264,0.9998751358122882,0.999767476914714,0.9996087644013325,0.9998124488829642,1.0,0.999775571397231,0.9987907177859251,0.9995493128109366,0.9996038948939744,0.9994380594481015,0.9999439732705689,0.9996435038406624,0.9995700612165388,0.9993194048964675,0.9996716462542286,0.9997929869360753,0.999639617804548,0.9985947489705085,0.9997706309400268,0.9994015126629747,0.9990633824571802,0.9994366973549523,0.9999510365345541,0.999745320914075,0.9969940843300197,0.9998290377375942,0.9998540143515663,0.999628032563283,0.9997813561612915,0.999495900595654,0.9998798799635826,0.9993332115660873,0.9995996948374382,0.9996974241778155,0.9994893715928379,0.9997798636268196,0.9998448638101622,0.9995879625477869,0.9996053933391797,0.9984293297158727,0.9995094699213622,0.9998576504256926,0.9992773592275498,0.9985462028297585,0.9996170901421048,0.9994067254009636,0.9991214092415258,0.9994038071215418,0.9995458355227839,0.9997727755904556
S066_007,0.9997894972604737,0.9998686733935712,0.9998482366722511,0.9999256953026324,0.9999008574620297,0.9998988564407176,0.9999233882076854,0.9999166302960093,0.9991612644091512,0.9996599994948342,0.9999858025188818,0.9997968265479854,0.9997446914616113,0.9993193883384827,0.999662389950674,0.9998043244939823,0.9996161995201441,0.9989566814907763,0.9999278920830275,0.9990163688327017,0.9995820193302902,0.9998511182611297,0.9998437047294344,0.9997935862235294,0.9998024133191183,0.9999361111463851,0.999775571397231,1.0,0.9993770822103303,0.9997598877997104,0.9998133385918578,0.9997962134260298,0.9997344452704071,0.9999276114447838,0.9998996142998676,0.999736429501862,0.9999057860839607,0.9999757931136729,0.9999397879654264,0.9994652639155963,0.99989441274335,0.9985801711607069,0.9994316985100744,0.999888223805031,0.9996153742408902,0.9999709068702688,0.9981615960697238,0.9993514229854997,0.9999510206103485,0.999897584282451,0.9994432068661179,0.9997497931313901,0.9999493406543286,0.9997116545058424,0.9997982437030302,0.9990694346622375,0.9988449937032406,0.9998575670766511,0.9999787168024541,0.9999552386037215,0.9995107159774995,0.998561081400893,0.9995391691510938,0.9998764413408602,0.9997808450243287,0.9994223472749169,0.9998134673839308,0.9993281822742062,0.9993711680756074,0.9998664439068932,0.9997345813634656,0.9999303097112165
S067_007,0.9988334032727912,0.999654996186884,0.9990128637167568,0.9990104042735793,0.9989773786910289,0.9995666313837814,0.9995700678649121,0.9995054689921206,0.9976506721390699,0.9995065893902199,0.9994915664783347,0.9997485044560659,0.999663692817332,0.9983709198951061,0.9988307538622327,0.99901737239413,0.9984873508791605,0.9973459753043631,0.9996114690673384,0.9977464425875379,0.9984294274764841,0.9996568668394316,0.9992619398893547,0.9993805100562638,0.9988072428391244,0.9993074506735321,0.9987907177859251,0.9993770822103303,1.0,0.9996655116796437,0.99956457362058,0.9990484595154715,0.9987013353256522,0.9994971711256616,0.9995851691222266,0.9989397975510883,0.9991518190334314,0.9994820854082948,0.9994702816887795,0.9996608093573705,0.9995663896409008,0.9967173676014692,0.9997145867365669,0.9997198811203306,0.9984052603027169,0.9994981184867543,0.9994584885735365,0.9978414692996204,0.9990149164339808,0.999481394209291,0.9984864129496457,0.9996514061598737,0.9992589243221187,0.9996677083310233,0.9995980796887759,0.9976402451601664,0.9974953359711709,0.9993807006886725,0.9992924759335421,0.999531555129821,0.9978904881425233,0.9990438826481298,0.9994318865106595,0.9993329881228421,0.99983539675221,0.9995977374588993,0.9994167749118252,0.9989542151435826,0.9990925418042071,0.9996573431581742,0.9995639389974369,0.9991342932698007
S068_007,0.9996305510232878,0.9999291146022335,0.9997131256667766,0.9995965124899285,0.9996803444357716,0.999724718529345,0.9998216749229154,0.9999162935060321,0.9988069589030198,0.9994333138200943,0.9997881625137681,0.9997942779359166,0.9998163512258653,0.9992101261490137,0.9995777607408062,0.9996036661175071,0.9992502407629298,0.9985160355478228,0.9998838421957911,0.9990086901902918,0.9993730682045714,0.9996306611163251,0.9998717051941727,0.9998317264193487,0.9992797483213202,0.9997245976315701,0.9995493128109366,0.9997598877997104,0.9996655116796437,1.0,0.999901462114759,0.9996512318886767,0.9995377784369206,0.9998677715051744,0.9998743206763274,0.9994123656184444,0.9994904085959838,0.9998474412929833,0.9997756956982295,0.9993895780101297,0.9998500293770879,0.998300222085638,0.999842190271519,0.9998283415997659,0.9992525799501047,0.999831919076104,0.998605264705372,0.9988469849365413,0.9995974177262604,0.9997212648055153,0.9995029653203534,0.9999832547433536,0.999793720328751,0.9996770043156714,0.9999665573446568,0.9989582228296754,0.998794811862067,0.9999272615268475,0.9997137908399023,0.9997680251583948,0.998986547086403,0.9993546301727514,0.9997990472358166,0.9998541908891108,0.9998751984519139,0.9992467038689797,0.9998971331445179,0.9996877066182339,0.9997111662898203,0.9998217741135094,0.9999398312487355,0.9996880731542174
S069_007,0.9997651569379338,0.9998887134264048,0.9998329037973923,0.999647826088547,0.9997117011961643,0.9997103720032491,0.9997612874003279,0.99995162303181,0.9990069352677281,0.9994119878180228,0.999812419789792,0.9997448903428482,0.9999089916179584,0.999453359649556,0.9996875500955548,0.9997447765498456,0.9994257226308266,0.9987409640855767,0.9998862803152737,0.999177628913434,0.9995821064924534,0.9996818806912553,0.9998930415367133,0.9999536421249231,0.9992923552691029,0.9998604470238796,0.9996038948939744,0.9998133385918578,0.99956457362058,0.999901462114759,1.0,0.9996475200360053,0.9994914988482339,0.9998780788029815,0.9998859432084968,0.9996203843494027,0.9995041785449599,0.9998812296569412,0.9997384235283762,0.9993340601096706,0.9999084228080598,0.9984203962811905,0.9998520589254765,0.9998288376441348,0.9992902446227716,0.9998525449552459,0.9984625543061252,0.999006220827928,0.9997129925773739,0.9996618522144959,0.999585371405158,0.999933136157082,0.9998464251450164,0.999547423914755,0.9999708124200629,0.99902005581961,0.9990137463427357,0.9999376057134655,0.9997826553210364,0.9998067529004994,0.9990411584637647,0.9993637661336795,0.9999042226665023,0.9999338490280706,0.9998370293705147,0.9992101576598501,0.9999616486513252,0.9997598020669265,0.9996443085844271,0.9998230247661928,0.9999798239660191,0.9997272578142394
S070_007,0.9997354288034743,0.9997873091127084,0.9996773986036436,0.9997539403139731,0.9997130123135058,0.9996142479993932,0.999772545546397,0.9997072285382748,0.9987958832151821,0.9995856729856589,0.9997777261203125,0.9997137889658861,0.9995437884897569,0.999080625401337,0.9992936618578973,0.9993895145732188,0.9991239496479518,0.9984815657456334,0.9997092467274884,0.9989648767300852,0.9993473251302797,0.9994385677328735,0.9996577707976864,0.9995202659894208,0.9995747077902262,0.9996687653011068,0.9994380594481015,0.9997962134260298,0.9990484595154715,0.9996512318886767,0.9996475200360053,1.0,0.9995178990639555,0.9998540269300336,0.9997923365705248,0.9998267160367211,0.9996232012791171,0.9997512023654529,0.999785897664785,0.9994146102872336,0.9995428491433314,0.9983507144276876,0.9993486607827665,0.9997392008284293,0.9991993116190687,0.9997618082062665,0.9980550886905298,0.9988676753124566,0.9997610782582849,0.9996462257349802,0.9993244462021628,0.9996898216139821,0.9997562252186443,0.9994039977411237,0.9996814842423606,0.9988505819349764,0.998600963296611,0.9997504716949237,0.9997087042030455,0.9997976492912546,0.9995765960927009,0.9985009481645902,0.9992576615304832,0.9996451160652089,0.9996692297060337,0.9992690268659842,0.9997833569582711,0.9993093382924296,0.9996479279196526,0.9997953744675363,0.999628243081352,0.9998397140969378
S071_007,0.9997783440410388,0.9995609827770098,0.9998238902564887,0.9998695545042484,0.9999338564515192,0.9995544333941783,0.9996325289265923,0.999733838576782,0.9995362729464164,0.9989935200360556,0.9996829816205589,0.9992835417283313,0.9993588042130823,0.9993129455727174,0.9998018597735546,0.9997967998687902,0.9997579017366732,0.9993754242215905,0.9996725058414414,0.9993811087261748,0.9997325577122493,0.9993726304488124,0.9998189779288232,0.9996437954281214,0.9996509993909257,0.999741124688574,0.9999439732705689,0.9997344452704071,0.9987013353256522,0.9995377784369206,0.9994914988482339,0.9995178990639555,1.0,0.9996644331725801,0.9995319450450265,0.9993205978998373,0.9996770869911458,0.999760516828914,0.9996729282462424,0.9986158762606095,0.9996703960246429,0.9993482779535257,0.9989673841069407,0.9994195122220383,0.9999177734712229,0.9997239669206649,0.9969829818888188,0.9997105687260956,0.9998038058361306,0.9996658918532689,0.9997317978173523,0.9994844157393047,0.9998601700581866,0.999366496026386,0.9995414141789026,0.9996344104124796,0.9993257794231168,0.9997465981155214,0.9998041910267476,0.999578226168426,0.9997292845294438,0.9982656364748047,0.9993584006571428,0.9997736495099534,0.9992538655466255,0.9985523270089763,0.9995795905870717,0.9993011669905576,0.9992407461763038,0.9994147321157487,0.9994739447791802,0.999819404699896
S073_007,0.9997760156828364,0.9999731867695071,0.999811651411786,0.999867591446948,0.9998107010531097,0.9998650644851349,0.9999531458999172,0.9999358100782453,0.9988890841082025,0.9997090512319241,0.9999469387908642,0.9999003878690766,0.9998847250065147,0.9991842191591007,0.9995581573457737,0.9996682092876512,0.999367750549894,0.9986091824460918,0.999964933810587,0.9989775372295935,0.9994654743234964,0.9997809685410136,0.9998433941209627,0.9998217070207408,0.9996406621405527,0.9999052093023088,0.9996435038406624,0.9999276114447838,0.9994971711256616,0.9998677715051744,0.9998780788029815,0.9998540269300336,0.9996644331725801,1.0,0.9999345772038767,0.9997893872809569,0.9997721333695507,0.9999620021854372,0.9999418801339269,0.9995580196086309,0.9998757555664028,0.9983641682062874,0.9996504315940254,0.9999393745362677,0.9994106967940155,0.999961918166146,0.9985111139854229,0.9990411192493774,0.9998344024741052,0.9998881583547033,0.999466218132063,0.9998967053382452,0.9999289865681612,0.9997489019302742,0.9998880407437107,0.9989235108321276,0.9987380025587279,0.9999082433037803,0.9999035687753671,0.999961411198859,0.9993973667843246,0.9988705537938332,0.9996493295736454,0.9998746345870304,0.9998827688483765,0.9994700661459771,0.9999213378642687,0.9994750807729575,0.9996933606183636,0.9999559460420837,0.9998603704854669,0.9999362587875107
S074_007,0.9996430063951128,0.9999093718675467,0.9997885612548734,0.9997690190632917,0.9997232748465629,0.9999126071097407,0.9999282602254979,0.9998978095569202,0.9987537316123432,0.9997295831731948,0.9999351305393507,0.9998753528188431,0.999850370248268,0.9990601676212468,0.9995049478482876,0.9996562864772103,0.9993325687893371,0.9984698054787661,0.9998921355912144,0.9987841635453257,0.9993934708922464,0.9998211065823063,0.9998075050005271,0.9998002715313745,0.9996243634058162,0.99981148183465,0.9995700612165388,0.9998996142998676,0.9995851691222266,0.9998743206763274,0.9998859432084968,0.9997923365705248,0.9995319450450265,0.9999345772038767,1.0,0.9996418498008798,0.9997586074647035,0.999915639884763,0.9999292537144948,0.9996092245905647,0.9998884458775594,0.9981694604722603,0.9997156678122592,0.9999450800925415,0.999314680300227,0.9999487561820372,0.998686874211397,0.9989462132785548,0.9998040451168514,0.999864800567744,0.9993430440504496,0.9998849954823372,0.9998366385687161,0.9997977971406555,0.9998656470041701,0.9988182277167256,0.9986017958728806,0.999866545285341,0.9998634758204447,0.9999361162969805,0.9991954824062828,0.9988773284917684,0.9996259838867345,0.9998345182164458,0.9998980415315565,0.9995431646859709,0.9998629740322384,0.999445347374935,0.9995764897914955,0.9999425659537087,0.9998507726834321,0.9998329522038185
S075_007,0.9997228643436001,0.9996901889086006,0.999600387098615,0.9997058868337989,0.9995856711469354,0.9995026172601165,0.9996369847760402,0.9996325418490378,0.9987449359207261,0.9995462288563537,0.9997044698617821,0.9996421838098948,0.9996194569121134,0.9991398598333192,0.9992160144571556,0.9993628768064824,0.9990993512460645,0.9984561917408215,0.9996724911143818,0.9988906889643258,0.9993285382133794,0.9994551325196833,0.9995056768335097,0.999520197982952,0.9994513709174558,0.9997527074906521,0.9993194048964675,0.999736429501862,0.9989397975510883,0.9994123656184444,0.9996203843494027,0.9998267160367211,0.9993205978998373,0.9997893872809569,0.9996418498008798,1.0,0.9995356168682767,0.9996986546960459,0.9996507634746875,0.9993583142295455,0.9994992098366079,0.9981495688271007,0.999241622637242,0.9996798642368955,0.9990617599826033,0.9996803566528221,0.9979939411210595,0.9988057390644385,0.9997151779478236,0.9995240722699935,0.9991942823960155,0.999521518502811,0.9997118670503978,0.999220780267454,0.9995638143399972,0.9985910440870118,0.9985379207702834,0.9996074977085716,0.9996763529000153,0.9997703807101266,0.999453530285261,0.9983714190721092,0.9992642857206367,0.9995893323163239,0.9995728480205818,0.9992475631768902,0.9997304180732818,0.9991601713043996,0.9994681337076269,0.9997372130141609,0.9995426852884779,0.9997900356943404
S076_007,0.9995165181681087,0.9996629458282611,0.9996578110565556,0.9999076325621393,0.999774227404322,0.999909201309751,0.999873004926698,0.9996983791108515,0.9989057841093953,0.999685760828665,0.9999177681919682,0.9996641598003929,0.9995175593931449,0.9988418011138898,0.9994212335114687,0.999649866767853,0.999508539859199,0.9987274690646434,0.9997698199313557,0.9985345762023733,0.9993161938305488,0.9998384645655759,0.9995990532625536,0.999516872531121,0.999965654141792,0.9997788114969426,0.9996716462542286,0.9999057860839607,0.9991518190334314,0.9994904085959838,0.9995041785449599,0.9996232012791171,0.9996770869911458,0.9997721333695507,0.9997586074647035,0.9995356168682767,1.0,0.999849255359004,0.9999176605949552,0.9994000112021741,0.9997439661247725,0.9983359948551996,0.9990274367403731,0.9997680906943573,0.9996138811492249,0.9998861568661658,0.9979884921155547,0.9993122386970463,0.9998842247881482,0.999925042349712,0.9990976540548284,0.9994567463548302,0.9998003541718571,0.9997596061728217,0.9994778085312821,0.9988109714042066,0.9984176870774046,0.9995922027680145,0.9999227839654602,0.9998783832759435,0.9995040401100552,0.9978337480194053,0.9991364680816547,0.999638960497919,0.9995745063166098,0.9994452763718877,0.999499357416699,0.9988105243472747,0.9990008163199143,0.9997339625971303,0.9993940511395705,0.9998645568941292
S077_007,0.9998007062666338,0.9999262404591321,0.9998717612112561,0.9999105185625133,0.999892962571583,0.9999041733627136,0.9999409730586388,0.9999707593333925,0.9991344923438221,0.9996244573681101,0.9999773750007342,0.9998273971864994,0.9998484835098269,0.999327894505118,0.9997173619952474,0.9998292580716492,0.9996020504445932,0.9989140790925348,0.9999793332324689,0.9990696956925045,0.9995963850617551,0.9998551497212043,0.9998996061950275,0.9998791891958335,0.9997149137967833,0.9999623531309322,0.9997929869360753,0.9999757931136729,0.9994820854082948,0.9998474412929833,0.9998812296569412,0.9997512023654529,0.999760516828914,0.9999620021854372,0.999915639884763,0.9996986546960459,0.999849255359004,1.0,0.9999412596997225,0.9994435987520427,0.9999533518730872,0.9985886115394492,0.9995711591222044,0.9999086738736508,0.9996107323146437,0.9999881858970053,0.9982949744201243,0.9993093729464368,0.9999047469100784,0.9999150234711918,0.9995331337140563,0.9998445643571884,0.9999739592625488,0.9997628943605907,0.9998760241940567,0.9991039797983547,0.9989155620689731,0.9999169584191661,0.9999740054110083,0.9999531188293194,0.9994219370405585,0.9987991657170971,0.9996871097445161,0.9999332402561845,0.9998268984452804,0.9993891853102027,0.9998783354508881,0.9994591500068826,0.999500523613353,0.9998917247775102,0.9998332898634235,0.9999321780629665
S078_007,0.9996180394170605,0.9998917500670067,0.9997394262984659,0.9998950735806084,0.9997868985498547,0.9999658974989614,0.9999915432665734,0.9998556369230133,0.9987775302102136,0.9998015727587578,0.9999781661618924,0.9998796912610873,0.9997698804627506,0.9989203864463162,0.9994654508706793,0.9996423286850108,0.9993769448799847,0.9985242204496129,0.9999162796072596,0.998670217897528,0.9993328035693515,0.9998696697602724,0.9997493485134732,0.9996933354892943,0.9998270840678686,0.9998388436514707,0.999639617804548,0.9999397879654264,0.9994702816887795,0.9997756956982295,0.9997384235283762,0.999785897664785,0.9996729282462424,0.9999418801339269,0.9999292537144948,0.9996507634746875,0.9999176605949552,0.9999412596997225,1.0,0.9996093109831061,0.9998555990335244,0.998230764563476,0.999457932502915,0.9999348245393569,0.9994762286460381,0.9999755729627839,0.998506641253042,0.9990834275913808,0.999854147099541,0.9999802882631196,0.9992627136817305,0.9997687950068438,0.999876382604426,0.9998800688683399,0.9997444109196028,0.9988074961073173,0.9984814915294628,0.9997931379071231,0.9999307016144663,0.9999729946293247,0.9994010988539221,0.9984526731229539,0.9994353743327814,0.9997762726645064,0.9998291266974237,0.9995865617206174,0.9997534027014198,0.9991799894286174,0.9994472514702395,0.9999285617801921,0.9996933133608636,0.9999237285327389
S079_007,0.9988128749582191,0.9996113759555592,0.9989080090918684,0.99918434994936,0.9989528692333633,0.9996261836773679,0.9996633947201679,0.9993192699743213,0.9973356825843789,0.999928530005357,0.9995783220030475,0.9998606965852959,0.9995048165629417,0.9979877360524934,0.9984194485048217,0.9987419637049003,0.9982297763203888,0.9969865541242434,0.9995230152121503,0.9973589197302123,0.9982034635020067,0.9996564688402559,0.9990040663562831,0.9990505011423285,0.9991990561103684,0.9992613047776269,0.9985947489705085,0.9994652639155963,0.9996608093573705,0.9993895780101297,0.9993340601096706,0.9994146102872336,0.9986158762606095,0.9995580196086309,0.9996092245905647,0.9993583142295455,0.9994000112021741,0.9994435987520427,0.9996093109831061,1.0,0.9993270879633941,0.9963681341768628,0.999326785889951,0.9997918380919913,0.9982553357326602,0.9995154915717674,0.9994276103726148,0.9976669972547676,0.9991659719955761,0.9995637382965781,0.9981063397238695,0.9994273023081142,0.9992166054715854,0.9996472428036876,0.9993398706944434,0.9972357996230845,0.9969391754898843,0.9991874209256992,0.9993332602343153,0.9996821346988837,0.9983456190462521,0.9981509289190617,0.9988730147810989,0.9990975011069572,0.999800210230091,0.9999707158800267,0.9992979415705344,0.998441512871855,0.9990386628641718,0.9997825207295524,0.9992756964014675,0.9993152365067489
S080_007,0.9996975156590396,0.9998574467996993,0.9998524796513482,0.9997903737815217,0.9998026963333866,0.9998799816298752,0.9998592623635988,0.9999602452211924,0.9990982613471502,0.9994883571866641,0.9999090141174106,0.9997404368760022,0.9998740611975695,0.9993090893462897,0.9997635523895588,0.9998729375572909,0.9996275694799462,0.9988913835900485,0.9999351288071732,0.9990115561057585,0.9995870497411137,0.9998605068360464,0.9998949105766286,0.9999357564374322,0.9995674339165204,0.9999190092273431,0.9997706309400268,0.99989441274335,0.9995663896409008,0.9998500293770879,0.9999084228080598,0.9995428491433314,0.9996703960246429,0.9998757555664028,0.9998884458775594,0.9994992098366079,0.9997439661247725,0.9999533518730872,0.9998555990335244,0.9993270879633941,1.0,0.9985217000335946,0.9996573992031018,0.9998532069458641,0.9995696362688633,0.9999427154291598,0.9983618624950628,0.9992793773812064,0.9998125947309092,0.9998509385013942,0.9995252996597366,0.999838295582671,0.9999062388194868,0.9997598568372201,0.9998750250033521,0.9990876220108957,0.9989515434333336,0.9998904415130763,0.999917636096909,0.9998698412887523,0.9991471750969829,0.9989685424317417,0.9998026817285288,0.9999403946492181,0.9997897728218714,0.9992907556147959,0.9998359848392913,0.9995143558724467,0.9993980891388395,0.9998137462012111,0.999859336956027,0.9998049628804985
