,S010_006,S011_006,S014_006,S022_006,S026_006,S032_006,S035_006,S037_006,S042_006,S044_006,S045_006,S046_006,S050_006,S052_006,S055_006,S056_006,S057_006,S058_006,S060_006,S062_006,S064_006,S065_006,S066_006,S067_006,S068_006,S069_006,S071_006,S072_006,S073_006,S075_006,S076_006,S077_006,S078_006,S080_006,S081_006,S082_006,S083_006,S085_006,S087_006,S093_006,S094_006,S095_006,S098_006,S100_006,S105_006,S106_006,S108_006,S110_006,S112_006,S113_006,S114_006,S115_006,S116_006,S117_006,S118_006,S119_006,S120_006,S122_006,S124_006,S125_006
S069_006,0.9999620864822287,0.9998848209124421,0.9997425600827069,0.9999919982313112,0.9999466106744014,0.9999421313182204,0.9998743368941156,0.9999700404430227,0.9999579423518281,0.9999848585454564,0.9999481004472669,0.9999680435544059,0.999970956521378,0.9999686153192558,0.9999844097034534,0.9999202212091425,0.9995012682053875,0.999928377545143,0.9999768028116256,0.9995490157029306,0.9999681070833256,0.9994684410671782,0.9999831295803654,0.9999301385069143,0.9999763287065034,1.0,0.9999644903603739,0.9999710247367475,0.999983673572792,0.999966719845581,0.9999735186777652,0.9998998872930258,0.9999575896577771,0.9999526086643096,0.9999830003549425,0.9998976284851945,0.9999177247211009,0.9999276372502217,0.9999243298432293,0.9999852873968804,0.9986984956237065,0.9999418434397074,0.999832874521312,0.9998653833112467,0.9999853607745585,0.9995463755143091,0.9999329771270925,0.9993590494297048,0.9999675397868968,0.9998588704869698,0.9999570480207086,0.9999612906519135,0.9999709387674092,0.9999643171453304,0.9999866369183495,0.9999690728987868,0.9999904701660937,0.9997896251401666,0.9998880735040782,0.9999311608888907
S071_006,0.9999684951611402,0.9999167195650144,0.9998304061437208,0.9999743501511571,0.9999343942879794,0.9999464759554108,0.9998780483688485,0.9999698731434952,0.9999489591412468,0.999989384331003,0.9999147576988506,0.999977539522562,0.9999710988679331,0.999933165457806,0.9999825960687502,0.999943734427661,0.9992468018597251,0.9999112288358452,0.9999564113507154,0.9996332639585898,0.9999421031641773,0.9995647465993392,0.9999907320146688,0.9999538885985012,0.9999301876017047,0.9999644903603739,1.0,0.9999848113374437,0.9999791461313372,0.9999562377098419,0.9999786180063157,0.9999673794522117,0.9999594421576523,0.999966919252515,0.9999600622457329,0.9998729975598009,0.9998307268700489,0.9998485380828533,0.9999368071384251,0.9999591084912249,0.9987824653300337,0.9999616259638802,0.9997776007233807,0.9997008502892539,0.9999784939579456,0.9992976007621446,0.9999853343801827,0.9993187375825426,0.9999828892292403,0.9998821988880138,0.9999393096709248,0.9999870107186614,0.999947382572108,0.9999847041216171,0.9999426728805736,0.9999854300833504,0.999986763289556,0.999772855623388,0.9998716388137135,0.9999611537572429
S072_006,0.9999829386461029,0.9999525484182137,0.9998601783460422,0.9999816338877483,0.9999551848217733,0.9999819133938839,0.9998036880326989,0.9999936106920256,0.999969241483054,0.999989889097632,0.9999674308849154,0.999975875287827,0.9999776199963939,0.999974539659024,0.9999921465358966,0.9999737924231185,0.999398792860511,0.9999594538866073,0.9999320687920193,0.9995018430484965,0.9999649631645301,0.9996215124649657,0.9999964545094319,0.9999186895652793,0.9999667496478324,0.9999710247367475,0.9999848113374437,1.0,0.9999778928905642,0.9999872079066849,0.9999968332289244,0.9999462881291967,0.9999827385832419,0.9999857693582097,0.9999798431980288,0.9999107151342983,0.9998892888827245,0.9999162669637042,0.9999057993902041,0.9999850030336859,0.9989885829051033,0.9999898371588519,0.9997203641850008,0.9997578956276958,0.9999875557291713,0.9994221787165681,0.999977558310075,0.9994935703018776,0.9999888526279006,0.9999415783280284,0.9998991718315043,0.9999893081568658,0.9999538040616178,0.9999963339914559,0.9999702556474107,0.999996337853384,0.9999900913973121,0.9998679308629685,0.9999355031152738,0.9999589102491777
S073_006,0.9999466200479512,0.9998722815157806,0.9997565238508345,0.9999791660242472,0.9999584095545956,0.9999382093871817,0.999855275528285,0.9999753670478305,0.9999459858694996,0.9999872881900667,0.9999453705244716,0.9999673814077907,0.9999712734338092,0.9999477130350234,0.9999878937591964,0.9999094937484727,0.9993985046617716,0.9999329416577961,0.9999580270509726,0.9995368631516831,0.9999485668852156,0.9994625829566385,0.9999904069709197,0.9999629516009569,0.9999487298757634,0.999983673572792,0.9999791461313372,0.9999778928905642,1.0,0.9999673134089248,0.9999710750243844,0.9999238544546031,0.9999427842001524,0.9999713329010905,0.9999713839614549,0.9999168745840068,0.9998708645979806,0.9998975561861344,0.9999432573821503,0.9999740145502682,0.9987544023234332,0.9999519719234153,0.9997847790362797,0.9997883787726103,0.999990980293006,0.9994613440150165,0.999941829680112,0.9993711396293086,0.9999812018913631,0.9998856628211421,0.9999478052596512,0.9999759936592714,0.9999561532991835,0.9999675166091097,0.9999739157421997,0.9999850425300512,0.9999852312848165,0.9997887544972368,0.9998883706984079,0.9999283637835554
S075_006,0.9999754224562776,0.9999430840711061,0.9998422574516523,0.9999797786342522,0.9999637109307173,0.9999903234033605,0.9997455152161818,0.999994464926227,0.9999854232900789,0.9999657063724418,0.9999820053438746,0.999976032790741,0.9999621919299297,0.9999850796303689,0.9999894676235896,0.9999550305300233,0.9995206990791398,0.9999740735605563,0.9999027180942638,0.9994077293406195,0.9999718535197049,0.9996110000479814,0.999983910465412,0.9998913441456937,0.9999769695454884,0.999966719845581,0.9999562377098419,0.9999872079066849,0.9999673134089248,1.0,0.999989650464515,0.9998979464875739,0.9999677971677525,0.9999857147231634,0.9999784692703685,0.999940010527915,0.9999289193051937,0.9999550227206193,0.999880790637506,0.9999761789857985,0.9990456878975801,0.99997027950772,0.9996717377719071,0.9998034909359578,0.9999873887581378,0.9995422364943497,0.99994471753989,0.9995811271952384,0.9999680646749469,0.9999552005498407,0.9998677202122614,0.9999767121933766,0.9999324425470733,0.9999727058023304,0.9999844105768739,0.9999866716865029,0.9999773892410078,0.9999053406030823,0.9999364776968206,0.9999541303909179
S076_006,0.9999929306945886,0.9999515335793295,0.9998631638438155,0.9999817663723464,0.9999655169270987,0.9999840898577671,0.9998014281715171,0.9999909024279847,0.999972682718855,0.9999856542303807,0.9999638573291633,0.999983551046452,0.9999708840187559,0.9999817321505498,0.9999894123539629,0.999971727763158,0.9994413569488357,0.9999591336438715,0.9999301393188188,0.9995056406116372,0.9999688901296698,0.9996383819618023,0.9999933869057651,0.9999112215518065,0.9999707921986741,0.9999735186777652,0.9999786180063157,0.9999968332289244,0.9999710750243844,0.999989650464515,1.0,0.9999266123638902,0.9999863424803789,0.9999824129737936,0.9999791642088799,0.999916802940976,0.999910843240378,0.9999322306974516,0.9999037298836317,0.9999848954084547,0.998984830316957,0.9999844682473422,0.9997189566483037,0.9997786901673273,0.9999893258473967,0.9994583544911947,0.9999782736493905,0.9995050463085259,0.9999778246475195,0.9999370694267554,0.9999003237141324,0.9999901842927392,0.9999475831780821,0.9999921606126385,0.999973949041847,0.9999902570636946,0.9999917669778013,0.9998810027207848,0.9999231860157083,0.999971691867156
S077_006,0.9999058504523683,0.9999146120710161,0.9997834202182616,0.9999273590004837,0.9998349451486941,0.9998975452106771,0.9998405022099882,0.9999337359965722,0.9998998306024226,0.9999504609069394,0.9998710142872993,0.9999102481585498,0.9999190299503421,0.9998806103979077,0.9999394611027176,0.9999256678090823,0.9990659254882954,0.9998799102896423,0.9999005681210957,0.9995487987483,0.9999120781164621,0.9994840134110522,0.9999461155271541,0.9998703479609309,0.9998862911533668,0.9998998872930258,0.9999673794522117,0.9999462881291967,0.9999238544546031,0.9998979464875739,0.9999266123638902,1.0,0.9999039850090543,0.9999326401597943,0.9999281340845053,0.9998048068974131,0.9997493041641154,0.9997548534441942,0.9998335056551471,0.9999118109764783,0.9988140423430572,0.9999256581767588,0.9997573393227898,0.9995587088996548,0.9999130943524277,0.9991332143630564,0.999951594797368,0.9992635983448156,0.999947685176676,0.9998547498592459,0.9998663846337384,0.9999245369565218,0.9998924039119623,0.9999599693738138,0.9998633320266916,0.999941304072903,0.9999363279738234,0.9996902334241392,0.9998735416103282,0.9998987884266395
S078_006,0.9999879252740712,0.999956556220231,0.9998954176969828,0.9999652806113153,0.9999289659226771,0.9999788804701386,0.999780020643045,0.9999649723112933,0.9999545880780271,0.9999704731022413,0.9999492001434276,0.9999543638326052,0.9999786785830004,0.9999628411344181,0.9999645995616294,0.9999851455221251,0.9994219191047923,0.9999181585830552,0.9999270755710042,0.9995390954373122,0.9999344836253025,0.9997120944354931,0.9999729373358278,0.9998905722627958,0.9999549533550695,0.9999575896577771,0.9999594421576523,0.9999827385832419,0.9999427842001524,0.9999677971677525,0.9999863424803789,0.9999039850090543,1.0,0.9999419042935737,0.9999518787420558,0.9998447938076845,0.9998746806900198,0.9999101273064439,0.9999009560778208,0.9999735365068141,0.9989716480441878,0.9999851790367275,0.9996887777931246,0.9997918577631347,0.9999610452505705,0.9994012941635366,0.9999662952712471,0.9994687627621144,0.9999741777822615,0.9999080099113017,0.9998785916345349,0.9999726941622087,0.9999658869632705,0.9999815754050053,0.9999619032049555,0.9999739177941672,0.9999719798704829,0.9998750532340652,0.9999150123342153,0.9999417544162482
S080_006,0.9999585752507721,0.9999287358976255,0.9998095602212309,0.9999664585901179,0.9999623192775248,0.9999664778065732,0.9997649342937844,0.9999941309050855,0.9999622646871109,0.9999703809807043,0.9999642089985228,0.9999717099684331,0.999938275679337,0.9999708198860165,0.9999868742904142,0.9999377437007537,0.9994192737261464,0.9999818599733888,0.9998909159515363,0.9993936878667663,0.9999723661609268,0.9995382170112906,0.9999851229971254,0.9998941924437326,0.9999584505956837,0.9999526086643096,0.999966919252515,0.9999857693582097,0.9999713329010905,0.9999857147231634,0.9999824129737936,0.9999326401597943,0.9999419042935737,1.0,0.99997866394683,0.9999600261468268,0.9999056003514787,0.9999217183991653,0.9998637982372174,0.9999681601684606,0.9990431185969246,0.9999644803907203,0.9996923135343735,0.9997192486652299,0.9999844127800323,0.9994724743316502,0.9999550284315626,0.9995532308131557,0.9999614825374101,0.999958712961596,0.9998707744862384,0.9999746963420327,0.9999015499410772,0.999977218219824,0.9999552796344731,0.9999836767032269,0.9999762029816757,0.9998701728051023,0.999930401559677,0.9999560804218306
S081_006,0.999960256134839,0.9999269736836802,0.9997548204269207,0.9999886892750717,0.999937403539253,0.9999579217600043,0.999823244460756,0.9999896932328661,0.999968242268093,0.9999806855197664,0.9999711434351624,0.9999627367749556,0.999951111908131,0.9999876464970812,0.9999894199145073,0.999941938227469,0.9995054814996318,0.9999728005802916,0.999937278471219,0.9994259828899302,0.9999947717734581,0.999472343185417,0.9999835933480505,0.9998787731666308,0.9999919088602222,0.9999830003549425,0.9999600622457329,0.9999798431980288,0.9999713839614549,0.9999784692703685,0.9999791642088799,0.9999281340845053,0.9999518787420558,0.99997866394683,1.0,0.9999300009910527,0.9999401890404365,0.9999400011901224,0.999857864145187,0.9999891104502309,0.9988938313657018,0.9999533988340076,0.9997970360216493,0.9998133383664316,0.9999802249549125,0.9995551562964876,0.9999375476416678,0.9994795204122469,0.9999619445119174,0.9999128152802188,0.9999071078667254,0.9999536964551284,0.999939928475902,0.9999774274444879,0.9999734721186331,0.9999713110724121,0.9999866777660066,0.999829877034999,0.9999395822418169,0.9999361126782145
S082_006,0.9998826761649838,0.9998152449262073,0.9996595697533984,0.999896555396963,0.9999570515037904,0.99989141351025,0.9996545061264669,0.9999401892078202,0.9998944680612146,0.9998940516146229,0.9999228912946769,0.9999167876160593,0.9998330645604275,0.9999362968156569,0.9999252067298534,0.9998220719051363,0.9995543597585218,0.9999677663924339,0.9997939453311717,0.9991695727441428,0.999933619988813,0.999358839570196,0.9999169351625127,0.999814283096455,0.9999133241594435,0.9998976284851945,0.9998729975598009,0.9999107151342983,0.9999168745840068,0.999940010527915,0.999916802940976,0.9998048068974131,0.9998447938076845,0.9999600261468268,0.9999300009910527,1.0,0.9999294277604217,0.999934382530297,0.999772451532158,0.9999129126971694,0.9990311659816812,0.9998775264811273,0.9996140783338291,0.9997147770555449,0.9999402490633261,0.9996333185193168,0.9998554136020615,0.9996186114878233,0.9998629270289833,0.9999206799242091,0.9997997381157546,0.999903376638134,0.9997919460436261,0.9998906699448096,0.9999116172496996,0.9999081680947223,0.999912416766563,0.9998561485701382,0.9998660396435132,0.999897032710528
S083_006,0.9999015813942759,0.9998433580301256,0.9996416306638608,0.9999120408135269,0.9999089807334225,0.999897084031767,0.9996657156200008,0.9999191814294599,0.9999094770874839,0.999878455705996,0.9999280241991138,0.9998964447276301,0.9998353773980839,0.9999669262438781,0.9999064083402442,0.9998484946216198,0.9997486214993435,0.9999443084367398,0.999821157270742,0.9991762765263396,0.9999551108641749,0.9993929890723248,0.999890771235962,0.9997328938505842,0.9999604990079971,0.9999177247211009,0.9998307268700489,0.9998892888827245,0.9998708645979806,0.9999289193051937,0.999910843240378,0.9997493041641154,0.9998746806900198,0.9999056003514787,0.9999401890404365,0.9999294277604217,1.0,0.9999817734688987,0.9997235647557956,0.9999280793626526,0.9989428508821413,0.9998578030584057,0.9996819597862429,0.9998672461785236,0.99991239835456,0.9997770529142994,0.9998234924026866,0.9995967977165657,0.9998357583694202,0.9998620664272776,0.9997952417131528,0.9998604633290422,0.9998276460427344,0.9998771151161336,0.9999299360235211,0.9998694545188316,0.9999080248647744,0.9998571502838833,0.9998737774021274,0.9998766713297987
S085_006,0.9999168611572353,0.9998626489064554,0.9997144599322948,0.9999202715761069,0.9999371177529501,0.999930945843732,0.9996311882025845,0.9999382453483986,0.9999213379080393,0.9998960447761903,0.999963985216336,0.9999028856804342,0.9998793552667905,0.999975702821081,0.999922439152688,0.999879787533121,0.999757347120138,0.9999563666201468,0.9998272370207004,0.9991817517078013,0.9999403929122163,0.9994945712860712,0.9999119566433818,0.9997768708804278,0.9999640848862444,0.9999276372502217,0.9998485380828533,0.9999162669637042,0.9998975561861344,0.9999550227206193,0.9999322306974516,0.9997548534441942,0.9999101273064439,0.9999217183991653,0.9999400011901224,0.999934382530297,0.9999817734688987,1.0,0.9997754599696534,0.9999474424083988,0.9990544980786098,0.9999037846566489,0.9996167457247082,0.9998873212213487,0.9999319482609527,0.9997592994012247,0.9998396066961027,0.9996667569608921,0.9998776907378262,0.9999069750534864,0.9997922095069789,0.9998922508164025,0.9998680890685441,0.9998976068607199,0.9999589425401781,0.9999050495612074,0.9999173693440591,0.9999189545695714,0.9999100974960264,0.9998744383294645
S087_006,0.99990037810811,0.9997665390695047,0.9997541371149059,0.9999088370253744,0.9999040930122086,0.9998607915664843,0.9998605180697872,0.9998744000200374,0.9998660773982809,0.9999256727766045,0.9998224067599197,0.9999208963500977,0.9999436002401167,0.9998334176253146,0.9999099397749852,0.9998321454654943,0.9992039856304341,0.9997770624904342,0.9999425851835285,0.9997385455323741,0.9998188391814012,0.9995080178263971,0.9999255835108937,0.9999912213877592,0.999831499279352,0.9999243298432293,0.9999368071384251,0.9999057993902041,0.9999432573821503,0.999880790637506,0.9999037298836317,0.9998335056551471,0.9999009560778208,0.9998637982372174,0.999857864145187,0.999772451532158,0.9997235647557956,0.9997754599696534,1.0,0.9998849132657707,0.9984394799970149,0.9998820943500711,0.9997201046653743,0.999731632281296,0.9999288182112416,0.9992438598414122,0.9999022948210383,0.999101293910611,0.9999316976198961,0.9997456534969961,0.9999459527630274,0.9999420056335654,0.9999324141560633,0.9998902284760173,0.9999100833462038,0.9999245036202355,0.9999222710204404,0.9996698562125862,0.9997222435460648,0.9998807660340685
S093_006,0.9999672152765464,0.9999219633203699,0.9997833698298084,0.9999804655919936,0.9999503221460759,0.9999597752882008,0.9998121685748511,0.999983746117174,0.999950466589431,0.9999878179493736,0.9999763539600198,0.9999533341324663,0.9999662553733945,0.999987412624597,0.9999821533273634,0.999953159115683,0.9995193927357271,0.9999625171744007,0.9999432913601358,0.999446433708313,0.9999729866423509,0.9995283005001439,0.9999851087458546,0.9998947905740397,0.999985885215812,0.9999852873968804,0.9999591084912249,0.9999850030336859,0.9999740145502682,0.9999761789857985,0.9999848954084547,0.9999118109764783,0.9999735365068141,0.9999681601684606,0.9999891104502309,0.9999129126971694,0.9999280793626526,0.9999474424083988,0.9998849132657707,1.0,0.9989141301906845,0.9999751532819245,0.9997742598110204,0.999836227224646,0.9999801799694779,0.9995426725982837,0.9999430226186018,0.9994874891019072,0.9999732031049028,0.9999134519311091,0.9999109380441276,0.9999621600132386,0.9999628436323165,0.9999835577241236,0.999980064535943,0.9999757658653198,0.9999871456975253,0.9998547933806627,0.9999441327147962,0.9999252512094075
S094_006,0.998939508210731,0.9991958033420466,0.9992210997690062,0.9987914073852653,0.99892006142698,0.9991222142257463,0.9979441875868705,0.9990258339083377,0.9989448106751153,0.9988050670626547,0.999121021477172,0.9988257691113825,0.9988060393949064,0.999032216866173,0.9988872649243842,0.9991113313886878,0.9986577508574432,0.9991694559460153,0.9984152693426207,0.9973655029078483,0.9989136594675647,0.9992239048873782,0.9988817793236234,0.9984745894909488,0.9989379482744373,0.9986984956237065,0.9987824653300337,0.9989885829051033,0.9987544023234332,0.9990456878975801,0.998984830316957,0.9988140423430572,0.9989716480441878,0.9990431185969246,0.9988938313657018,0.9990311659816812,0.9989428508821413,0.9990544980786098,0.9984394799970149,0.9989141301906845,1.0,0.9990952136218446,0.997807302914733,0.9984334971132063,0.9988601360302958,0.9984940022510914,0.9989038052006773,0.9997786776149212,0.9988785614198283,0.999389798880664,0.9982659968110741,0.9989091992609426,0.9986756898453103,0.9989724464224875,0.9988551169785913,0.998955532712638,0.9988139623380633,0.9994708612752654,0.9992441955864856,0.9988883841856037
S095_006,0.9999687996519406,0.9999544028224436,0.999888640028266,0.9999512512725103,0.9999363500835625,0.9999754122753208,0.9997407892102709,0.9999760672488202,0.9999386096546541,0.9999730062250848,0.9999643481553231,0.9999409857149346,0.9999684697497357,0.9999599621260933,0.9999662664343646,0.9999815698851342,0.9993816943739274,0.9999456711793554,0.9998975567458155,0.9994483941218033,0.9999309535906646,0.9996804207292801,0.9999770083138885,0.9998890589603452,0.9999458308712614,0.9999418434397074,0.9999616259638802,0.9999898371588519,0.9999519719234153,0.99997027950772,0.9999844682473422,0.9999256581767588,0.9999851790367275,0.9999644803907203,0.9999533988340076,0.9998775264811273,0.9998578030584057,0.9999037846566489,0.9998820943500711,0.9999751532819245,0.9990952136218446,1.0,0.9996478293410085,0.9997320469767359,0.9999617584856271,0.9993749964550391,0.9999652107066135,0.999539678967761,0.9999811952289862,0.9999495055307784,0.9998523188798082,0.999973881991233,0.9999463566740073,0.9999889363723043,0.999949813930742,0.9999834126318862,0.9999657408511035,0.9998941158667568,0.9999477887487824,0.9999267579677188
S098_006,0.9997103221755256,0.9995818648704161,0.9992895058748343,0.9998014730299215,0.999661105144308,0.9996150669788841,0.9999523781329295,0.9997140206460567,0.9996918936082135,0.9998067009188166,0.9996429431108677,0.9997408104429069,0.9997323287861389,0.999718273916945,0.9997625914921733,0.9996354462006289,0.9991272607070532,0.999643649063331,0.9998927769704661,0.9995852545103765,0.9997837756740531,0.9988780408661139,0.9997639447431339,0.9997439905064025,0.9997617815046045,0.999832874521312,0.9997776007233807,0.9997203641850008,0.9997847790362797,0.9996717377719071,0.9997189566483037,0.9997573393227898,0.9996887777931246,0.9996923135343735,0.9997970360216493,0.9996140783338291,0.9996819597862429,0.9996167457247082,0.9997201046653743,0.9997742598110204,0.997807302914733,0.9996478293410085,1.0,0.9996609585181453,0.9997534199610731,0.9992643033405627,0.9997115035080809,0.9986722776627116,0.9997300089010512,0.9994556651363191,0.9999072614596421,0.9996978880211075,0.9997804535868821,0.9997422459080816,0.9997323229962837,0.9997056261888345,0.9998025604969606,0.9992874659469811,0.9995824452149535,0.9996921462952184
S100_006,0.999774241743755,0.9996588776067673,0.9994718509973481,0.9998294823548911,0.9997746194891295,0.9997702008610276,0.9996259841682089,0.9997739957622767,0.9997954422849175,0.9997744283524174,0.9998259628251486,0.9997572330311308,0.9998036839299502,0.9998386651320662,0.9997903477183605,0.9997127498590349,0.9997938787641021,0.9997496857380744,0.999812861820627,0.9992262528382639,0.9997989997035661,0.9992415641976975,0.9997732194009622,0.9996968922477394,0.9998630367468866,0.9998653833112467,0.9997008502892539,0.9997578956276958,0.9997883787726103,0.9998034909359578,0.9997786901673273,0.9995587088996548,0.9997918577631347,0.9997192486652299,0.9998133383664316,0.9997147770555449,0.9998672461785236,0.9998873212213487,0.999731632281296,0.999836227224646,0.9984334971132063,0.9997320469767359,0.9996609585181453,1.0,0.9998011180284575,0.9997853798252487,0.9996476787832783,0.9992842201991398,0.9997593417276204,0.9996368262754004,0.9997703090478309,0.9997323256178805,0.999844312339585,0.9997334155230124,0.9998875672004749,0.9997550940011627,0.9997964302757483,0.9996778035699512,0.9997297701603421,0.9996830254984967
S105_006,0.999974881262853,0.9999048813931729,0.9998009225161988,0.9999859667114994,0.9999790121290093,0.9999646141262432,0.9998291675765932,0.9999877885795015,0.9999690927289088,0.9999854831089128,0.9999573438735554,0.9999885638865192,0.9999673616644911,0.9999721191484421,0.9999943229839444,0.9999312617728991,0.9994598292782698,0.9999543705827745,0.9999440403290322,0.9995147627247122,0.9999677665905448,0.9995386746838149,0.9999948690080481,0.9999428789561652,0.9999654739952785,0.9999853607745585,0.9999784939579456,0.9999875557291713,0.999990980293006,0.9999873887581378,0.9999893258473967,0.9999130943524277,0.9999610452505705,0.9999844127800323,0.9999802249549125,0.9999402490633261,0.99991239835456,0.9999319482609527,0.9999288182112416,0.9999801799694779,0.9988601360302958,0.9999617584856271,0.9997534199610731,0.9998011180284575,1.0,0.999506645857927,0.9999584797970371,0.9994537601723056,0.9999744398353158,0.9999147024848459,0.9999309830257878,0.9999883413292852,0.9999449733326895,0.9999759025212466,0.9999833990948905,0.9999891299973025,0.9999932359265045,0.9998441698527303,0.9998970997488116,0.9999632724481128
S106_006,0.9994242680843636,0.9993110095860077,0.9989867715530576,0.9995036226179738,0.999537850492762,0.9994608664426363,0.9991224489157735,0.9995025028159449,0.9995003936095042,0.9994143051776035,0.9996013521810716,0.999438337236052,0.9993812604130157,0.9996154174089379,0.9994828259825379,0.9993268749045715,0.9999622950288375,0.9995936831719775,0.9993737458721865,0.9983743474969057,0.9995773139127112,0.9986938444275686,0.9994380788236641,0.9992458012623527,0.9996239609921844,0.9995463755143091,0.9992976007621446,0.9994221787165681,0.9994613440150165,0.9995422364943497,0.9994583544911947,0.9991332143630564,0.9994012941635366,0.9994724743316502,0.9995551562964876,0.9996333185193168,0.9997770529142994,0.9997592994012247,0.9992438598414122,0.9995426725982837,0.9984940022510914,0.9993749964550391,0.9992643033405627,0.9997853798252487,0.999506645857927,1.0,0.9992380360822818,0.9994173163500819,0.9993606741859588,0.9994397367758094,0.9993516053171341,0.9993699203665375,0.9994045773329069,0.999378001126517,0.9996054239800997,0.9994093592926246,0.9994657217790471,0.9995224165543608,0.9995012315481618,0.9993610229640323
S108_006,0.9999799971624882,0.9999383789295054,0.9998850369024674,0.9999475220569843,0.9999294280346049,0.9999481364637937,0.9998313796067935,0.9999554935336592,0.9999327501366008,0.9999712751244585,0.9998944383473742,0.9999703583622134,0.999945461467716,0.9999275471924217,0.9999593858226938,0.9999588461119637,0.9992145981796003,0.9999023992307297,0.999916520707072,0.9996171011126276,0.9999254511879082,0.9996648105136726,0.99997366961882,0.9999130725190718,0.999910871738458,0.9999329771270925,0.9999853343801827,0.999977558310075,0.999941829680112,0.99994471753989,0.9999782736493905,0.999951594797368,0.9999662952712471,0.9999550284315626,0.9999375476416678,0.9998554136020615,0.9998234924026866,0.9998396066961027,0.9999022948210383,0.9999430226186018,0.9989038052006773,0.9999652107066135,0.9997115035080809,0.9996476787832783,0.9999584797970371,0.9992380360822818,1.0,0.9993678940995309,0.999958926519851,0.9998930219583452,0.9998955375885178,0.9999832875828033,0.9999142162800844,0.9999827434607024,0.9999132599414084,0.9999686779478276,0.9999719718193499,0.9998082221056227,0.9998594061395064,0.9999767299841024
S110_006,0.999461354172559,0.9995662282164457,0.999475409085762,0.9993997081072816,0.9995120725543741,0.9995932132764002,0.9987167974041522,0.9995490399739162,0.9994985201168478,0.9993730220115277,0.9996448716991749,0.9994058426095018,0.9993646927969678,0.9995897029409876,0.999456354010883,0.9995209830761055,0.9994992039421486,0.9996729901048539,0.9991113214372701,0.9980807846419492,0.9994989934939487,0.9993645622391609,0.9994352875309341,0.9991252793875119,0.9995307421990197,0.9993590494297048,0.9993187375825426,0.9994935703018776,0.9993711396293086,0.9995811271952384,0.9995050463085259,0.9992635983448156,0.9994687627621144,0.9995532308131557,0.9994795204122469,0.9996186114878233,0.9995967977165657,0.9996667569608921,0.999101293910611,0.9994874891019072,0.9997786776149212,0.999539678967761,0.9986722776627116,0.9992842201991398,0.9994537601723056,0.9994173163500819,0.9993678940995309,1.0,0.9994025491977803,0.9997582406293954,0.9990173511235653,0.9994327865354785,0.9992856190761307,0.9994604300768142,0.9994858019330677,0.9994738047872206,0.9994000829364483,0.9998423024275712,0.9996720532044981,0.999412660127956
S112_006,0.9999591344609774,0.9999279030032513,0.9998437568543778,0.9999763129297404,0.9999254931901325,0.9999646114570951,0.999820000341862,0.9999763774034256,0.9999542575631204,0.9999858772886889,0.9999541194047243,0.9999540707727793,0.9999936449461733,0.9999447144702043,0.9999833048280248,0.9999606107960334,0.999336436310872,0.9999228005232306,0.9999483230420164,0.9995515492695871,0.9999351252653099,0.999594891583399,0.9999886518850151,0.9999410184340106,0.9999468191742275,0.9999675397868968,0.9999828892292403,0.9999888526279006,0.9999812018913631,0.9999680646749469,0.9999778246475195,0.999947685176676,0.9999741777822615,0.9999614825374101,0.9999619445119174,0.9998629270289833,0.9998357583694202,0.9998776907378262,0.9999316976198961,0.9999732031049028,0.9988785614198283,0.9999811952289862,0.9997300089010512,0.9997593417276204,0.9999744398353158,0.9993606741859588,0.999958926519851,0.9994025491977803,1.0,0.9999066133315271,0.9999097541856237,0.9999780280461331,0.9999771865633785,0.9999839460506216,0.9999655521723515,0.9999933568494296,0.9999775488396595,0.9998178556617977,0.9999213168156045,0.9999215549695274
S113_006,0.9999080436314827,0.9999349631168551,0.9998549423176658,0.9998874608136636,0.9999080711198638,0.9999571492408342,0.9995451528644943,0.999954480996081,0.9999156980936893,0.9998910566978384,0.9999571005738498,0.999893519882547,0.9998774809607149,0.999936460141924,0.9999219353983394,0.9999293107890173,0.9994382490890853,0.9999693456995621,0.9997533018880933,0.9991438055838899,0.9999077495573641,0.9996462841763628,0.999919155909237,0.9997722940250201,0.9999093511959133,0.9998588704869698,0.9998821988880138,0.9999415783280284,0.9998856628211421,0.9999552005498407,0.9999370694267554,0.9998547498592459,0.9999080099113017,0.999958712961596,0.9999128152802188,0.9999206799242091,0.9998620664272776,0.9999069750534864,0.9997456534969961,0.9999134519311091,0.999389798880664,0.9999495055307784,0.9994556651363191,0.9996368262754004,0.9999147024848459,0.9994397367758094,0.9998930219583452,0.9997582406293954,0.9999066133315271,1.0,0.9997027919453974,0.9999172443213202,0.9998238796459847,0.9999286588772965,0.9998985198383978,0.9999364501389073,0.9998962023305171,0.99995273149052,0.9999520407868305,0.9998876891057464
